blizzard_item_id,name,icon_url,slot_type,armor_type,quality_track,has_tooltip
255913,Galactic Warmonger's Armguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_outdoorvoidelf_c_01.jpg,wrist,mail,,yes
255917,Galactic Warmonger's Drape,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_outdoorvoidelf_c_01.jpg,back,,,yes
256180,Spore-Touched Shortbow,https://wow.zamimg.com/images/wow/icons/medium/inv_bow_1h_questbloodelf_b_01.jpg,main_hand,,,yes
256193,Worn Harandar Greatbelt,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_belt.jpg,waist,plate,,yes
256197,Gauntlets of the Inoculated,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_glove.jpg,hands,plate,,yes
256198,Warboots of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_boot.jpg,feet,plate,,yes
256199,Alndust-Coated Carapace,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_chest.jpg,chest,plate,,yes
256204,Har'mara Defender's Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_mail_questbloodelf_b_01.jpg,head,mail,,yes
256205,Hopeful Haranir's Grasps,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_questbloodelf_b_01.jpg,hands,mail,,yes
256206,Neverending Vortex Stompers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_questbloodelf_b_01.jpg,feet,mail,,yes
256207,Riftwalker's Cuirass,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_questbloodelf_b_01.jpg,chest,mail,,yes
256208,Bracers of the Suncrown,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_questbloodelf_b_01.jpg,wrist,leather,,yes
256209,Battered Belt of the Council,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_questbloodelf_b_01.jpg,waist,leather,,yes
256210,Light-Blanched Shoulderpads,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_leather_questbloodelf_b_01.jpg,shoulder,leather,,yes
256212,Hat of the Harmonious Grove,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_questbloodelf_b_01.jpg,head,leather,,yes
256213,Alndust-Touched Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_questbloodelf_b_01.jpg,hands,leather,,yes
256214,Boots of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_leather_questbloodelf_b_01.jpg,feet,leather,,yes
256215,On'heia's Dusty Jerkin,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_questbloodelf_b_01.jpg,chest,leather,,yes
256224,Light-Bleached Amulet,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_rutaani_necklace_yellow.jpg,neck,,,yes
256226,Rootwoven Cape,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_cape.jpg,back,,,yes
256227,Ancient Frond Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_questbloodelf_b_01.jpg,back,,,yes
256229,Unmoved Elder's Hoop,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_rutaani_ring_blue.jpg,ring_1,,,yes
256326,Fetid Dartfrog Idol,https://wow.zamimg.com/images/wow/icons/medium/inv_frog2_darkgreen.jpg,trinket_1,,,yes
256335,Amarakk's Woven Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_rutaani_ring_red.jpg,ring_1,,,yes
256354,Qalashi Goulash,https://wow.zamimg.com/images/wow/icons/medium/7425853.jpg,other,,,yes
256428,Valdrakken Hanging Lamp,https://wow.zamimg.com/images/wow/icons/medium/7425879.jpg,other,,,yes
256625,Pattern: Hexwoven Strand,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256640,Pattern: Row Walker's Insurance,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256642,Pattern: Primal Spore Binding,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256652,Pattern: World Tender's Trunkplate,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256653,Pattern: Ranger-General's Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256656,Pattern: World Tender's Barkclasp,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color5.jpg,other,,,yes
256683,Silvermoon Training Dummy,https://wow.zamimg.com/images/wow/icons/medium/7425933.jpg,other,,,yes
256715,Design: Thalassian Phoenix Torque,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
256716,Design: Prismatic Focusing Iris,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
256721,Design: Voidstone Shielding Array,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
256737,Formula: Enchant Chest - Mark of Nalorakk,https://wow.zamimg.com/images/wow/icons/medium/inv_enchant_formulagood_01.jpg,other,,,yes
256746,Formula: Smuggler's Enchanted Edge,https://wow.zamimg.com/images/wow/icons/medium/inv_enchant_formulagood_01.jpg,other,,,yes
256750,Formula: Enchant Weapon - Worldsoul Cradle,https://wow.zamimg.com/images/wow/icons/medium/inv_enchant_formulagood_01.jpg,other,,,yes
256755,Formula: Enchant Chest - Mark of the Magister,https://wow.zamimg.com/images/wow/icons/medium/inv_enchant_formulagood_01.jpg,other,,,yes
256759,Formula: Enchant Weapon - Flames of the Sin'dorei,https://wow.zamimg.com/images/wow/icons/medium/inv_enchant_formulagood_01.jpg,other,,,yes
256965,Steelbark Vambraces,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_plate_dungeonharronir_c_01.jpg,wrist,plate,,yes
256966,Rootspeaker's Leafwraps,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_dungeonharronir_c_01.jpg,wrist,mail,,yes
256967,Verdant Tracker's Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_dungeonharronir_c_01.jpg,wrist,leather,,yes
256968,Deepvine Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_dungeonharronir_c_01.jpg,wrist,cloth,,yes
256969,Farstrider's Pendant,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_silvermoonelf_necklace_green1.jpg,neck,,,yes
256970,Loa-Blessed Beads,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_haranir_necklace_purple1.jpg,neck,,,yes
256971,Radiant Phoenix Band,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendreth_01_silver.jpg,ring_1,,,yes
256972,Evertwisting Swiftvine,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendreth_01_silver.jpg,ring_1,,,yes
256973,Steelbark Sabatons,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_plate_dungeonharronir_c_01.jpg,feet,plate,,yes
256975,Verdant Tracker's Anklets,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_leather_dungeonharronir_c_01.jpg,feet,leather,,yes
256976,Deepvine Ankleguards,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_dungeonharronir_c_01.jpg,feet,cloth,,yes
256977,Steelbark Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_plate_dungeonharronir_c_01.jpg,hands,plate,,yes
256978,Rootspeaker's Branches,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_dungeonharronir_c_01.jpg,hands,mail,,yes
256979,Verdant Tracker's Claws,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_dungeonharronir_c_01.jpg,hands,leather,,yes
256980,Deepvine Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_dungeonharronir_c_01.jpg,hands,cloth,,yes
256981,Steelbark Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate_dungeonharronir_c_01.jpg,chest,plate,,yes
256982,Rootspeaker's Trunk,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_dungeonharronir_c_01.jpg,chest,mail,,yes
256983,Verdant Tracker's Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_dungeonharronir_c_01.jpg,chest,leather,,yes
256984,Deepvine Chestwrap,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_dungeonharronir_c_01.jpg,chest,cloth,,yes
256985,Forest Hunter's Hoop,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendreth_01_silver.jpg,ring_1,,,yes
256986,Circlet of Encroaching Shadow,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendreth_01_silver.jpg,ring_1,,,yes
256987,Ironvine Bulwark,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_1h_dungeonharronir_c_01.jpg,off_hand,,,yes
256988,Lumenbloom Lantern,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_dungeonharronir_c_01.jpg,off_hand,,,yes
256990,Verdant Tracker's Edge,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
256994,Steelbark Casque,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_plate_dungeonharronir_c_01.jpg,head,plate,,yes
256996,Verdant Tracker's Guise,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_dungeonharronir_c_01.jpg,head,leather,,yes
256997,Deepvine Collar,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_dungeonharronir_c_01.jpg,head,cloth,,yes
256998,Steelbark Shoulderguards,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_plate_dungeonharronir_c_01.jpg,shoulder,plate,,yes
257000,Verdant Tracker's Trophy Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_leather_dungeonharronir_c_01.jpg,shoulder,leather,,yes
257001,Deepvine Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_dungeonharronir_c_01.jpg,shoulder,cloth,,yes
257003,Rootspeaker's Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_dungeonharronir_c_01.jpg,legs,mail,,yes
257004,Verdant Tracker's Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_leather_dungeonharronir_c_01.jpg,legs,leather,,yes
257005,Deepvine Britches,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_dungeonharronir_c_01.jpg,legs,cloth,,yes
257006,Vine-Rending Claymore,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_dungeonharronir_c_01.jpg,main_hand,,,yes
257007,Tanglevine Spellfocus,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_dungeonharronir_c_02.jpg,main_hand,,,yes
257010,Flourishing Vinescythe,https://wow.zamimg.com/images/wow/icons/medium/inv_glaive_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
257012,Rootwarden's Spellblade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
257016,Deep Forest Hacker,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
257017,Steelbark Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_plate_dungeonharronir_c_01.jpg,waist,plate,,yes
257019,Verdant Tracker's Buckle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_dungeonharronir_c_01.jpg,waist,leather,,yes
257020,Deepvine Waistguard,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_dungeonharronir_c_01.jpg,waist,cloth,,yes
257021,Verdant Tracker's Cover,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_dungeonharronir_c_01.jpg,back,,,yes
257022,Deepvine Shroud,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_cloth_dungeonharronir_c_01.jpg,back,,,yes
257164,Voidbreaker's Diadem,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_outdoorvoidelf_c_01.jpg,head,cloth,,yes
257172,Voidbreaker's Cape,https://render.worldofwarcraft.com/us/icons/56/inv_cape_cloth_outdoorvoidelf_c_01.jpg,back,cloth,,no
257173,Voidbreaker's Drape,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_outdoorvoidelf_c_01.jpg,back,,,yes
257174,Voidbreaker's Mantle,https://render.worldofwarcraft.com/us/icons/56/inv_cape_mail_outdoorvoidelf_c_01.jpg,back,cloth,,no
257175,Voidbreaker's Wrap,https://render.worldofwarcraft.com/us/icons/56/inv_cape_plate_outdoorvoidelf_c_01.jpg,back,cloth,,no
257178,Voidbreaker's Flames,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_outdoorvoidelf_c_01.jpg,shoulder,cloth,,yes
257208,Voidbreaker's Clasp,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_outdoorvoidelf_c_01.jpg,waist,cloth,,yes
257209,Voidbreaker's Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_outdoorvoidelf_c_01.jpg,legs,cloth,,yes
257212,Voidbreaker's Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_outdoorvoidelf_c_01.jpg,legs,mail,,yes
257214,Voidbreaker's Soles,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_outdoorvoidelf_c_01.jpg,feet,cloth,,yes
257246,Dreamfriend's Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_belt.jpg,waist,leather,,yes
257267,Dreamfriend's Cap,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_helm.jpg,head,leather,,yes
257286,Dream-Touched Choker,https://wow.zamimg.com/images/wow/icons/medium/inv_10_dungeonjewelry_dragon_necklace_1_green.jpg,neck,,,yes
257287,Wistful Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring10a.jpg,ring_1,,,yes
257288,Loop of Dreams,https://wow.zamimg.com/images/wow/icons/medium/inv_10_dungeonjewelry_dragon_ring_2coiledserpent_green.jpg,ring_1,,,yes
257290,Dreamfriend's Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_glove.jpg,hands,leather,,yes
257297,Dreamfriend's Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_pant.jpg,legs,leather,,yes
257299,Relic of the Somnambulant,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_rune_08.jpg,trinket_1,,,yes
257304,Dreamfriend's Bindings,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_bracer.jpg,wrist,leather,,yes
257305,Dreamfriend's Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_shoulder.jpg,shoulder,leather,,yes
257312,Dreamfriend's Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_boot.jpg,feet,leather,,yes
257316,Dreamfriend's Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_chest.jpg,chest,leather,,yes
258033,Pattern: Arcanoweave Lining,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color2.jpg,other,,,yes
258046,Chakram-Breaker Greatsword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_draenordungeon_c_01.jpg,main_hand,,,yes
258047,Spire of the Furious Construct,https://wow.zamimg.com/images/wow/icons/medium/invstaff_2h_draenordungeon_c_04.jpg,main_hand,,,yes
258048,Beakbreaker Scimitar,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_draenordungeon_c_01.jpg,main_hand,,,yes
258049,Viryx's Indomitable Bulwark,https://render.worldofwarcraft.com/us/icons/56/inv_shield_draenordungeon_c_03.jpg,off_hand,,,no
258050,Arcanic of the High Sage,https://render.worldofwarcraft.com/us/icons/56/inv_hand_1h_draenordungeon_c_02.jpg,main_hand,,,no
258123,Pattern: Sunfire Silk Spellthread,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color2.jpg,other,,,yes
258125,Pattern: Sunfire Sash,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color2.jpg,other,,,yes
258218,Skybreaker's Blade,https://render.worldofwarcraft.com/us/icons/56/inv_sword_1h_short_c_03.jpg,main_hand,,,no
258268,Waxmaster's Candle Rack,https://wow.zamimg.com/images/wow/icons/medium/7435744.jpg,other,,,yes
258412,Stormshaper's Crossbow,https://wow.zamimg.com/images/wow/icons/medium/inv_bow_2h_crossbow_draenordungeon_c_01.jpg,main_hand,,,yes
258436,Edge of the Burning Sun,https://render.worldofwarcraft.com/us/icons/56/inv_knife_1h_draenordungeon_c_01.jpg,main_hand,,,no
258438,Blazing Sunclaws,https://render.worldofwarcraft.com/us/icons/56/inv_hand_1h_draenordungeon_c_01.jpg,main_hand,,,no
258472,Rukhran's Solar Reliquary,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_draenordungeon_c_01.jpg,off_hand,,,yes
258484,Sunlance of Viryx,https://wow.zamimg.com/images/wow/icons/medium/inv_polearm_2h_draenordungeon_c_01.jpg,main_hand,,,yes
258487,Plans: Murder Row Fleet Feet,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258514,Umbral Spire of Zuraal,https://render.worldofwarcraft.com/us/icons/56/inv_staff_2h_oribosdungeon_c_01.jpg,main_hand,,,no
258516,Wand of Saprish's Gaze,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_1h_draenordungeon_c_01.jpg,main_hand,,,yes
258517,Plans: Knight-Commander's Palisade,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258518,Plans: Murder Row Fishhook,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258519,Plans: Magister's Valediction,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258521,Plans: Blood Knight's Impetus,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258522,Plans: Bloomforged Greataxe,https://wow.zamimg.com/images/wow/icons/medium/inv_10_inscription2_scroll2_color1.jpg,other,,,yes
258523,Nezhar's Netherclaw,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_ardenwealdquest_b_01.jpg,off_hand,,,yes
258524,Grips of the Dark Viceroy,https://wow.zamimg.com/images/wow/icons/medium/inv_hand_1h_draenorhonor_c_01.jpg,main_hand,,,yes
258525,Scepter of the Endless Night,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_cataclysm_c_01.jpg,main_hand,,,yes
258529,Arcaneclaw Spear,https://wow.zamimg.com/images/wow/icons/medium/inv_polearm_2h_dragondungeon_c_01.jpg,main_hand,,,yes
258531,Crawth's Scaleguard,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_1h_dragondungeon_c_01.jpg,off_hand,,,yes
258532,Preyseeker's Rugged Stole,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_mail_outdoorvoidelf_c_01.jpg,back,,,yes
258533,Preyseeker's Polished Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_plate_outdoorvoidelf_c_01.jpg,back,,,yes
258574,Legwraps of Swirling Light,https://wow.zamimg.com/images/wow/icons/medium/inv_cloth_draenordungeon_c_01pant.jpg,legs,cloth,,yes
258575,Rigid Scale Greatcloak,https://render.worldofwarcraft.com/us/icons/56/inv_cape_draenordungeon_c_02_plate.jpg,back,cloth,,no
258576,Sharpeye Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_draenordungeon_c_01.jpg,chest,mail,,yes
258577,Boots of Burning Focus,https://render.worldofwarcraft.com/us/icons/56/inv_leather_draenordungeon_c_01boot.jpg,feet,leather,,no
258578,Lightbinder Shoulderguards,https://wow.zamimg.com/images/wow/icons/medium/inv_cloth_draenordungeon_c_01shoulder.jpg,shoulder,cloth,,yes
258579,Gutcrusher Greathelm,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_draenordungeon_c_01.jpg,head,plate,,yes
258580,Bracers of Blazing Light,https://render.worldofwarcraft.com/us/icons/56/inv_cloth_draenordungeon_c_01bracer.jpg,wrist,cloth,,no
258581,Bloodfeather Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_draenordungeon_c_01shoulder.jpg,shoulder,leather,,yes
258582,Rigid Scale Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_draenordungeon_c_01.jpg,feet,mail,,yes
258583,Incarnadine Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_plate_draenordungeon_c_01.jpg,hands,plate,,yes
258584,Lightbinder Treads,https://render.worldofwarcraft.com/us/icons/56/inv_cloth_draenordungeon_c_01boot.jpg,feet,cloth,,no
258585,Sharpeye Gleam,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_mail_draenordungeon_c_01.jpg,head,mail,,yes
258586,Bloodfeather Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_draenordungeon_c_01chest.jpg,chest,leather,,yes
258587,Spaulders of Scorching Ray,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_plate_draenordungeon_c_01.jpg,shoulder,plate,,yes
258744,Skyreach Circular Table,https://wow.zamimg.com/images/wow/icons/medium/7445502.jpg,other,,,yes
258908,Tarnished Dawnlit Band,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring10c.jpg,ring_1,,,yes
258909,Tarnished Dawnlit Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring6a.jpg,ring_1,,,yes
258910,Tarnished Dawnlit Loop,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring3c.jpg,ring_1,,,yes
258911,Tarnished Dawnlit Pendant,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_necklace_mop4.jpg,neck,,,yes
258912,Tarnished Dawnlit Spellbinder's Robe,https://wow.zamimg.com/images/wow/icons/medium/inv_robe_cloth_questbloodelf_b_01.jpg,chest,cloth,,yes
258913,Tarnished Dawnlit Spellbinder's Slippers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_questbloodelf_b_01.jpg,feet,cloth,,yes
258914,Tarnished Dawnlit Spellbinder's Mitts,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_questbloodelf_b_01.jpg,hands,cloth,,yes
258915,Tarnished Dawnlit Spellbinder's Crown,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_questbloodelf_b_01.jpg,head,cloth,,yes
258916,Tarnished Dawnlit Spellbinder's Trousers,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_questbloodelf_b_01.jpg,legs,cloth,,yes
258917,Tarnished Dawnlit Spellbinder's Pads,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_questbloodelf_b_01.jpg,shoulder,cloth,,yes
258918,Tarnished Dawnlit Spellbinder's Sash,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_questbloodelf_b_01.jpg,waist,cloth,,yes
258919,Tarnished Dawnlit Spellbinder's Bands,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_questbloodelf_b_01.jpg,wrist,cloth,,yes
258922,Tarnished Dawnlit Corsair's Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_questbloodelf_b_01.jpg,hands,leather,,yes
258923,Tarnished Dawnlit Corsair's Hood,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_questbloodelf_b_01.jpg,head,leather,,yes
258924,Tarnished Dawnlit Corsair's Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_leather_questbloodelf_b_01.jpg,legs,leather,,yes
258925,Tarnished Dawnlit Corsair's Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_leather_questbloodelf_b_01.jpg,shoulder,leather,,yes
258926,Tarnished Dawnlit Corsair's Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_questbloodelf_b_01.jpg,waist,leather,,yes
258929,Tarnished Dawnlit Sentinel's Sabatons,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_questbloodelf_b_01.jpg,feet,mail,,yes
258930,Tarnished Dawnlit Sentinel's Handguards,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_questbloodelf_b_01.jpg,hands,mail,,yes
258933,Tarnished Dawnlit Sentinel's Epaulets,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_mail_questbloodelf_b_01.jpg,shoulder,mail,,yes
258939,Tarnished Dawnlit Commander's Helmet,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_helm.jpg,head,plate,,yes
258940,Tarnished Dawnlit Commander's Greaves,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_pant.jpg,legs,plate,,yes
258943,Tarnished Dawnlit Commander's Armplates,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_bracer.jpg,wrist,plate,,yes
258957,Tarnished Dawnlit Staff,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_questbloodelf_b_01.jpg,main_hand,,,yes
258959,Tarnished Dawnlit Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_questbloodelf_b_01.jpg,main_hand,,,yes
258979,Azure Guardian's Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_plate_dragonquest_b_01.jpg,back,,,yes
258982,Azure Guardian's Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_belt.jpg,waist,leather,,yes
258988,Azure Guardian's Choker,https://wow.zamimg.com/images/wow/icons/medium/inv_7_0raid_necklace_17a.jpg,neck,,,yes
258989,Azure Guardian's Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring10c.jpg,ring_1,,,yes
258990,Azure Guardian's Band,https://wow.zamimg.com/images/wow/icons/medium/inv_10_dungeonjewelry_dragon_ring_1signet_blue.jpg,ring_1,,,yes
258991,Azure Guardian's Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_glove.jpg,hands,leather,,yes
258998,Azure Guardian's Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_pant.jpg,legs,leather,,yes
258999,Arcane Stone,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_rune_10.jpg,trinket_1,,,yes
259000,Azure Runes,https://wow.zamimg.com/images/wow/icons/medium/inv_10_dungeonjewelry_dragon_trinket_1arcanemagical_blue.jpg,trinket_1,,,yes
259004,Azure Guardian's Bindings,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_bracer.jpg,wrist,leather,,yes
259005,Azure Guardian's Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_shoulder.jpg,shoulder,leather,,yes
259012,Azure Guardian's Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_boot.jpg,feet,leather,,yes
259016,Azure Guardian's Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_leather_dragonquest_b_01_chest.jpg,chest,leather,,yes
259349,Blossoming Rootwarden's Focus,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
