id,source_id,spec_id,hero_talent_id,item_id,blizzard_item_id,item_name,tier,sort_order
1725,7,31,,21164,245829,Darkmoon Deck: Hunt,B,1
1721,7,31,,149,250144,Emberwing Feather,A,1
1719,7,31,,165,249346,Vaelgor's Final Stare,S,1
1730,7,31,,13390,151310,Reality Breacher,C,1
1733,7,31,,1335,250258,Vessel of Tortured Souls,D,1
1726,7,31,,36443,245855,"",B,2
1722,7,31,,14,250256,Heart of Wind,A,2
1731,7,31,,5581,250257,Eye of the Drowning Void,C,2
1723,7,31,,333,250223,Soulcatcher's Charm,A,3
1727,7,31,,36449,245750,"",B,3
1728,7,31,,36453,245846,"",B,4
970,7,32,,165,249346,Vaelgor's Final Stare,S,0
992,7,32,,31224,246305,Darkmoon Dominion: Blood,F,0
987,7,32,,16570,251785,Void-Reaper's Libram,D,0
983,7,32,,16952,251786,Ever-Collapsing Void Fissure,C,0
977,7,32,,5581,250257,Eye of the Drowning Void,B,0
972,7,32,,149,250144,Emberwing Feather,A,0
993,7,32,,31234,241340,Magister's Alchemist Stone,F,1
973,7,32,,864,249810,Shadow of the Empyrean Requiem,A,1
978,7,32,,38879,255613,"",B,1
984,7,32,,16566,264878,Astalor's Anguish Agitator,C,1
988,7,32,,17046,251784,Sylvan Wakrapuku,D,1
971,7,32,,29,249343,Gaze of the Alnseer,S,1
974,7,32,,1335,250258,Vessel of Tortured Souls,A,2
985,7,32,,16482,251792,Glorious Crusader's Keepsake,C,2
989,7,32,,19853,252957,Tangle of Vibrant Vines,D,2
979,7,32,,38880,255614,"",B,2
994,7,32,,31208,246304,Darkmoon Dominion: Hunt,F,2
980,7,32,,333,250223,Soulcatcher's Charm,B,3
990,7,32,,334,249809,Locus-Walker's Ribbon,D,3
986,7,32,,13390,151310,Reality Breacher,C,3
975,7,32,,5836,249340,Wraps of Cosmic Madness,A,3
995,7,32,,31233,246307,Darkmoon Dominion: Void,F,3
981,7,32,,9102,50259,Nevermelting Ice Crystal,B,4
976,7,32,,14,250256,Heart of Wind,A,4
991,7,32,,17009,251787,Sealed Chaos Urn,D,4
996,7,32,,31226,246306,Darkmoon Dominion: Rot,F,4
982,7,32,,16769,248583,Drum of Renewed Bonds,B,5
1067,7,33,,17009,251787,Sealed Chaos Urn,D,0
1048,7,33,,149,250144,Emberwing Feather,S,0
1052,7,33,,333,250223,Soulcatcher's Charm,A,0
1061,7,33,,5750,250462,Forgotten Farstrider's Insignia,C,0
1056,7,33,,18400,251783,Lost Idol of the Hash'ey,B,0
1062,7,33,,31233,246307,Darkmoon Dominion: Void,C,1
1053,7,33,,864,249810,Shadow of the Empyrean Requiem,A,1
1057,7,33,,31208,246304,Darkmoon Dominion: Hunt,B,1
1068,7,33,,13390,151310,Reality Breacher,D,1
1049,7,33,,334,249809,Locus-Walker's Ribbon,S,1
1058,7,33,,16482,251792,Glorious Crusader's Keepsake,B,2
1050,7,33,,165,249346,Vaelgor's Final Stare,S,2
1063,7,33,,31234,241340,Magister's Alchemist Stone,C,2
1054,7,33,,14,250256,Heart of Wind,A,2
1069,7,33,,9102,50259,Nevermelting Ice Crystal,D,2
1059,7,33,,5836,249340,Wraps of Cosmic Madness,B,3
1051,7,33,,29,249343,Gaze of the Alnseer,S,3
1055,7,33,,1335,250258,Vessel of Tortured Souls,A,3
1064,7,33,,16566,264878,Astalor's Anguish Agitator,C,3
1070,7,33,,5581,250257,Eye of the Drowning Void,D,3
1071,7,33,,17046,251784,Sylvan Wakrapuku,D,4
1065,7,33,,16952,251786,Ever-Collapsing Void Fissure,C,4
1060,7,33,,17009,251787,Sealed Chaos Urn,B,4
1066,7,33,,16570,251785,Void-Reaper's Libram,C,5
1127,7,34,,864,249810,Shadow of the Empyrean Requiem,B,0
1118,7,34,,29,249343,Gaze of the Alnseer,S,0
1120,7,34,,334,249809,Locus-Walker's Ribbon,A,0
1136,7,34,,16952,251786,Ever-Collapsing Void Fissure,C,0
1137,7,34,,9102,50259,Nevermelting Ice Crystal,D,0
1138,7,34,,17009,251787,Sealed Chaos Urn,D,1
1128,7,34,,31224,246305,Darkmoon Dominion: Blood,B,1
1121,7,34,,333,250223,Soulcatcher's Charm,A,1
1119,7,34,,165,249346,Vaelgor's Final Stare,S,1
1139,7,34,,19853,252957,Tangle of Vibrant Vines,D,2
1122,7,34,,149,250144,Emberwing Feather,A,2
1129,7,34,,1335,250258,Vessel of Tortured Souls,B,2
1123,7,34,,31208,246304,Darkmoon Dominion: Hunt,A,3
1130,7,34,,14,250256,Heart of Wind,B,3
1124,7,34,,16769,248583,Drum of Renewed Bonds,A,4
1131,7,34,,31233,246307,Darkmoon Dominion: Void,B,4
1132,7,34,,31234,241340,Magister's Alchemist Stone,B,5
1125,7,34,,16482,251792,Glorious Crusader's Keepsake,A,5
1126,7,34,,16566,264878,Astalor's Anguish Agitator,A,6
1133,7,34,,31226,246306,Darkmoon Dominion: Rot,B,6
1134,7,34,,16570,251785,Void-Reaper's Libram,B,7
1135,7,34,,17046,251784,Sylvan Wakrapuku,B,8
790,7,35,,1349,260235,Umbral Plume,A,0
806,7,35,,31224,246305,Darkmoon Dominion: Blood,C,0
788,7,35,,59,193701,Algeth'ar Puzzle Box,S,0
796,7,35,,1335,250258,Vessel of Tortured Souls,B,0
811,7,35,,5750,250462,Forgotten Farstrider's Insignia,D,0
789,7,35,,485,249806,Radiant Plume,S,1
812,7,35,,17009,251787,Sealed Chaos Urn,D,1
807,7,35,,31208,246304,Darkmoon Dominion: Hunt,C,1
797,7,35,,5581,250257,Eye of the Drowning Void,B,1
791,7,35,,29,249343,Gaze of the Alnseer,A,1
792,7,35,,149,250144,Emberwing Feather,A,2
808,7,35,,31226,246306,Darkmoon Dominion: Rot,C,2
798,7,35,,2017,151307,Void Stalker's Contract,B,2
809,7,35,,31233,246307,Darkmoon Dominion: Void,C,3
793,7,35,,15,252420,Solarflare Prism,A,3
799,7,35,,14,250256,Heart of Wind,B,3
810,7,35,,31234,241340,Magister's Alchemist Stone,C,4
800,7,35,,5789,249805,Undreamt God's Oozing Vestige,B,4
794,7,35,,5877,249345,Ranger-Captain's Iridescent Insignia,A,4
801,7,35,,30,249344,Light Company Guidon,B,5
795,7,35,,16482,251792,Glorious Crusader's Keepsake,A,5
802,7,35,,16759,251782,Withered Saptor's Paw,B,6
803,7,35,,18400,251783,Lost Idol of the Hash'ey,B,7
804,7,35,,16570,251785,Void-Reaper's Libram,B,8
805,7,35,,17046,251784,Sylvan Wakrapuku,B,9
861,7,36,,14,250256,Heart of Wind,C,0
864,7,36,,5727,250226,Latch's Crooked Hook,D,0
852,7,36,,59,193701,Algeth'ar Puzzle Box,S,0
855,7,36,,149,250144,Emberwing Feather,A,0
858,7,36,,5877,249345,Ranger-Captain's Iridescent Insignia,B,0
859,7,36,,15,252420,Solarflare Prism,B,1
853,7,36,,1349,260235,Umbral Plume,S,1
865,7,36,,5789,249805,Undreamt God's Oozing Vestige,D,1
856,7,36,,29,249343,Gaze of the Alnseer,A,1
862,7,36,,2017,151307,Void Stalker's Contract,C,1
857,7,36,,30,249344,Light Company Guidon,A,2
863,7,36,,5581,250257,Eye of the Drowning Void,C,2
854,7,36,,485,249806,Radiant Plume,S,2
860,7,36,,1335,250258,Vessel of Tortured Souls,B,2
674,7,37,,31208,246304,Darkmoon Dominion: Hunt,C,0
680,7,37,,17009,251787,Sealed Chaos Urn,D,0
670,7,37,,18400,251783,Lost Idol of the Hash'ey,B,0
665,7,37,,1335,250258,Vessel of Tortured Souls,A,0
662,7,37,,334,249809,Locus-Walker's Ribbon,S,0
681,7,37,,17046,251784,Sylvan Wakrapuku,D,1
675,7,37,,31233,246307,Darkmoon Dominion: Void,C,1
671,7,37,,5581,250257,Eye of the Drowning Void,B,1
666,7,37,,29,249343,Gaze of the Alnseer,A,1
663,7,37,,165,249346,Vaelgor's Final Stare,S,1
682,7,37,,13390,151310,Reality Breacher,D,2
672,7,37,,16482,251792,Glorious Crusader's Keepsake,B,2
676,7,37,,31234,241340,Magister's Alchemist Stone,C,2
667,7,37,,864,249810,Shadow of the Empyrean Requiem,A,2
664,7,37,,333,250223,Soulcatcher's Charm,S,2
677,7,37,,16570,251785,Void-Reaper's Libram,C,3
683,7,37,,9102,50259,Nevermelting Ice Crystal,D,3
673,7,37,,5836,249340,Wraps of Cosmic Madness,B,3
668,7,37,,149,250144,Emberwing Feather,A,3
669,7,37,,14,250256,Heart of Wind,A,4
678,7,37,,16566,264878,Astalor's Anguish Agitator,C,4
679,7,37,,16952,251786,Ever-Collapsing Void Fissure,C,5
625,7,38,,5581,250257,Eye of the Drowning Void,B,0
616,7,38,,864,249810,Shadow of the Empyrean Requiem,S,0
635,7,38,,9102,50259,Nevermelting Ice Crystal,D,0
620,7,38,,14,250256,Heart of Wind,A,0
628,7,38,,29,249343,Gaze of the Alnseer,C,0
629,7,38,,1335,250258,Vessel of Tortured Souls,C,1
626,7,38,,16769,248583,Drum of Renewed Bonds,B,1
621,7,38,,5836,249340,Wraps of Cosmic Madness,A,1
636,7,38,,16952,251786,Ever-Collapsing Void Fissure,D,1
617,7,38,,333,250223,Soulcatcher's Charm,S,1
630,7,38,,13390,151310,Reality Breacher,C,2
637,7,38,,36443,245855,"",D,2
627,7,38,,16570,251785,Void-Reaper's Libram,B,2
622,7,38,,299,264507,Crucible of Erratic Energies,A,2
618,7,38,,334,249809,Locus-Walker's Ribbon,S,2
619,7,38,,165,249346,Vaelgor's Final Stare,S,3
623,7,38,,149,250144,Emberwing Feather,A,3
638,7,38,,36453,245846,"",D,3
631,7,38,,17046,251784,Sylvan Wakrapuku,C,3
632,7,38,,16482,251792,Glorious Crusader's Keepsake,C,4
639,7,38,,36449,245750,"",D,4
624,7,38,,3782,193718,Emerald Coach's Whistle,A,4
633,7,38,,16566,264878,Astalor's Anguish Agitator,C,5
634,7,38,,21164,245829,Darkmoon Deck: Hunt,C,6
372,7,39,,5581,250257,Eye of the Drowning Void,C,0
364,7,39,,165,249346,Vaelgor's Final Stare,S,0
368,7,39,,864,249810,Shadow of the Empyrean Requiem,B,0
366,7,39,,29,249343,Gaze of the Alnseer,A,0
377,7,39,,1335,250258,Vessel of Tortured Souls,D,0
378,7,39,,13390,151310,Reality Breacher,D,1
373,7,39,,14,250256,Heart of Wind,C,1
369,7,39,,149,250144,Emberwing Feather,B,1
367,7,39,,333,250223,Soulcatcher's Charm,A,1
365,7,39,,334,249809,Locus-Walker's Ribbon,S,1
370,7,39,,3782,193718,Emerald Coach's Whistle,B,2
379,7,39,,17009,251787,Sealed Chaos Urn,D,2
374,7,39,,16482,251792,Glorious Crusader's Keepsake,C,2
375,7,39,,16570,251785,Void-Reaper's Libram,C,3
371,7,39,,5836,249340,Wraps of Cosmic Madness,B,3
380,7,39,,17046,251784,Sylvan Wakrapuku,D,3
376,7,39,,16952,251786,Ever-Collapsing Void Fissure,C,4
381,7,39,,18400,251783,Lost Idol of the Hash'ey,D,4
185,7,41,,149,250144,Emberwing Feather,A,0
188,7,41,,864,249810,Shadow of the Empyrean Requiem,B,0
190,7,41,,9102,50259,Nevermelting Ice Crystal,C,0
183,7,41,,29,249343,Gaze of the Alnseer,S,0
197,7,41,,333,250223,Soulcatcher's Charm,D,0
198,7,41,,5750,250462,Forgotten Farstrider's Insignia,D,1
184,7,41,,165,249346,Vaelgor's Final Stare,S,1
186,7,41,,14,250256,Heart of Wind,A,1
189,7,41,,1335,250258,Vessel of Tortured Souls,B,1
191,7,41,,5581,250257,Eye of the Drowning Void,C,1
199,7,41,,31224,246305,Darkmoon Dominion: Blood,D,2
187,7,41,,334,249809,Locus-Walker's Ribbon,A,2
192,7,41,,1137,249808,Litany of Lightblind Wrath,C,2
193,7,41,,13390,151310,Reality Breacher,C,3
200,7,41,,31226,246306,Darkmoon Dominion: Rot,D,3
194,7,41,,31208,246304,Darkmoon Dominion: Hunt,C,4
201,7,41,,31233,246307,Darkmoon Dominion: Void,D,4
195,7,41,,31234,241340,Magister's Alchemist Stone,C,5
196,7,41,,5836,249340,Wraps of Cosmic Madness,C,6
2395,8,1,,29,249343,Gaze of the Alnseer,S,0
2404,8,1,,1335,250258,Vessel of Tortured Souls,B,0
2412,8,1,,5727,250226,Latch's Crooked Hook,C,0
2398,8,1,,5789,249805,Undreamt God's Oozing Vestige,A,0
2396,8,1,,2570,249342,Heart of Ancient Hunger,S,1
2399,8,1,,485,249806,Radiant Plume,A,1
2405,8,1,,5658,250241,Mark of Light,B,1
2413,8,1,,14807,193719,Dragon Games Equipment,C,1
2400,8,1,,1349,260235,Umbral Plume,A,2
2397,8,1,,30,249344,Light Company Guidon,S,2
2406,8,1,,5733,250227,Kroluk's Warbanner,B,2
2414,8,1,,2017,151307,Void Stalker's Contract,C,2
2415,8,1,,5703,250245,Tumor of the Swarm,C,3
2401,8,1,,14,250256,Heart of Wind,A,3
2407,8,1,,15,252420,Solarflare Prism,B,3
2416,8,1,,2016,151312,Ampoule of Pure Void,C,4
2408,8,1,,2059,249339,Gloom-Spattered Dreadscale,B,4
2402,8,1,,59,193701,Algeth'ar Puzzle Box,A,4
2417,8,1,,5615,250243,Manaheart's Binding Flame,C,5
2403,8,1,,5893,249807,The Eternal Egg,A,5
2409,8,1,,5575,250242,Jelly Replicator,B,5
2410,8,1,,9091,252421,Rotting Globule,B,6
2411,8,1,,12027,252418,Solar Core Igniter,B,7
1465,8,2,,1335,250258,Vessel of Tortured Souls,B,0
1459,8,2,,5789,249805,Undreamt God's Oozing Vestige,A,0
1473,8,2,,5727,250226,Latch's Crooked Hook,C,0
1456,8,2,,29,249343,Gaze of the Alnseer,S,0
1466,8,2,,5658,250241,Mark of Light,B,1
1457,8,2,,2570,249342,Heart of Ancient Hunger,S,1
1460,8,2,,485,249806,Radiant Plume,A,1
1474,8,2,,14807,193719,Dragon Games Equipment,C,1
1458,8,2,,30,249344,Light Company Guidon,S,2
1467,8,2,,5733,250227,Kroluk's Warbanner,B,2
1475,8,2,,2017,151307,Void Stalker's Contract,C,2
1461,8,2,,1349,260235,Umbral Plume,A,2
1462,8,2,,14,250256,Heart of Wind,A,3
1476,8,2,,5703,250245,Tumor of the Swarm,C,3
1468,8,2,,15,252420,Solarflare Prism,B,3
1477,8,2,,2016,151312,Ampoule of Pure Void,C,4
1469,8,2,,2059,249339,Gloom-Spattered Dreadscale,B,4
1463,8,2,,59,193701,Algeth'ar Puzzle Box,A,4
1464,8,2,,5893,249807,The Eternal Egg,A,5
1478,8,2,,5615,250243,Manaheart's Binding Flame,C,5
1470,8,2,,5575,250242,Jelly Replicator,B,5
1471,8,2,,9091,252421,Rotting Globule,B,6
1472,8,2,,12027,252418,Solar Core Igniter,B,7
1192,8,3,,5575,250242,Jelly Replicator,D,0
1184,8,3,,18400,251783,Lost Idol of the Hash'ey,C,0
1173,8,3,,17046,251784,Sylvan Wakrapuku,B,0
1166,8,3,,2017,151307,Void Stalker's Contract,A,0
1162,8,3,,485,249806,Radiant Plume,S,0
1193,8,3,,14,250256,Heart of Wind,D,1
1185,8,3,,31226,246306,Darkmoon Dominion: Rot,C,1
1167,8,3,,2059,249339,Gloom-Spattered Dreadscale,A,1
1174,8,3,,5733,250227,Kroluk's Warbanner,B,1
1163,8,3,,1349,260235,Umbral Plume,S,1
1186,8,3,,18474,251791,Holy Retributor's Order,C,2
1168,8,3,,5727,250226,Latch's Crooked Hook,A,2
1175,8,3,,16570,251785,Void-Reaper's Libram,B,2
1164,8,3,,29,249343,Gaze of the Alnseer,S,2
1194,8,3,,17009,251787,Sealed Chaos Urn,D,2
1169,8,3,,15,252420,Solarflare Prism,A,3
1165,8,3,,5877,249345,Ranger-Captain's Iridescent Insignia,S,3
1195,8,3,,31224,246305,Darkmoon Dominion: Blood,D,3
1187,8,3,,30,249344,Light Company Guidon,C,3
1176,8,3,,1335,250258,Vessel of Tortured Souls,B,3
1177,8,3,,5581,250257,Eye of the Drowning Void,B,4
1188,8,3,,30467,264694,Ultradon Cuirass,C,4
1170,8,3,,5789,249805,Undreamt God's Oozing Vestige,A,4
1171,8,3,,2016,151312,Ampoule of Pure Void,A,5
1189,8,3,,149,250144,Emberwing Feather,C,5
1178,8,3,,59,193701,Algeth'ar Puzzle Box,B,5
1179,8,3,,16482,251792,Glorious Crusader's Keepsake,B,6
1190,8,3,,31208,246304,Darkmoon Dominion: Hunt,C,6
1172,8,3,,9091,252421,Rotting Globule,A,6
1180,8,3,,17352,251790,Desecrated Chalice,B,7
1191,8,3,,5893,249807,The Eternal Egg,C,7
1181,8,3,,31233,246307,Darkmoon Dominion: Void,B,8
1182,8,3,,31234,241340,Magister's Alchemist Stone,B,9
1183,8,3,,12027,252418,Solar Core Igniter,B,10
449,8,4,,5893,249807,The Eternal Egg,A,0
445,8,4,,29,249343,Gaze of the Alnseer,S,0
456,8,4,,12027,252418,Solar Core Igniter,B,0
464,8,4,,2016,151312,Ampoule of Pure Void,C,0
457,8,4,,5703,250245,Tumor of the Swarm,B,1
446,8,4,,59,193701,Algeth'ar Puzzle Box,S,1
465,8,4,,5733,250227,Kroluk's Warbanner,C,1
450,8,4,,2059,249339,Gloom-Spattered Dreadscale,A,1
451,8,4,,149,250144,Emberwing Feather,A,2
458,8,4,,5615,250243,Manaheart's Binding Flame,B,2
447,8,4,,485,249806,Radiant Plume,S,2
466,8,4,,5727,250226,Latch's Crooked Hook,C,2
467,8,4,,2017,151307,Void Stalker's Contract,C,3
459,8,4,,5575,250242,Jelly Replicator,B,3
452,8,4,,5789,249805,Undreamt God's Oozing Vestige,A,3
448,8,4,,1349,260235,Umbral Plume,S,3
460,8,4,,5581,250257,Eye of the Drowning Void,B,4
453,8,4,,30,249344,Light Company Guidon,A,4
454,8,4,,15,252420,Solarflare Prism,A,5
461,8,4,,1335,250258,Vessel of Tortured Souls,B,5
455,8,4,,14,250256,Heart of Wind,A,6
462,8,4,,5877,249345,Ranger-Captain's Iridescent Insignia,B,6
463,8,4,,9091,252421,Rotting Globule,B,7
256,8,5,,29,249343,Gaze of the Alnseer,S,0
281,8,5,,5575,250242,Jelly Replicator,D,0
271,8,5,,18400,251783,Lost Idol of the Hash'ey,C,0
258,8,5,,15,252420,Solarflare Prism,A,0
263,8,5,,1335,250258,Vessel of Tortured Souls,B,0
257,8,5,,30,249344,Light Company Guidon,S,1
259,8,5,,1349,260235,Umbral Plume,A,1
272,8,5,,149,250144,Emberwing Feather,C,1
282,8,5,,5727,250226,Latch's Crooked Hook,D,1
264,8,5,,14,250256,Heart of Wind,B,1
273,8,5,,5581,250257,Eye of the Drowning Void,C,2
283,8,5,,2017,151307,Void Stalker's Contract,D,2
260,8,5,,2059,249339,Gloom-Spattered Dreadscale,A,2
265,8,5,,30467,264694,Ultradon Cuirass,B,2
266,8,5,,9091,252421,Rotting Globule,B,3
284,8,5,,17352,251790,Desecrated Chalice,D,3
261,8,5,,16759,251782,Withered Saptor's Paw,A,3
274,8,5,,5893,249807,The Eternal Egg,C,3
267,8,5,,5877,249345,Ranger-Captain's Iridescent Insignia,B,4
275,8,5,,16570,251785,Void-Reaper's Libram,C,4
285,8,5,,17009,251787,Sealed Chaos Urn,D,4
262,8,5,,16482,251792,Glorious Crusader's Keepsake,A,4
268,8,5,,5789,249805,Undreamt God's Oozing Vestige,B,5
276,8,5,,485,249806,Radiant Plume,C,5
269,8,5,,59,193701,Algeth'ar Puzzle Box,B,6
277,8,5,,18474,251791,Holy Retributor's Order,C,6
278,8,5,,2016,151312,Ampoule of Pure Void,C,7
270,8,5,,12027,252418,Solar Core Igniter,B,7
279,8,5,,5733,250227,Kroluk's Warbanner,C,8
280,8,5,,17046,251784,Sylvan Wakrapuku,C,9
1,8,6,,29,249343,Gaze of the Alnseer,S,0
8,8,6,,31208,246304,Darkmoon Dominion: Hunt,B,0
3,8,6,,1349,260235,Umbral Plume,A,0
16,8,6,,5658,250241,Mark of Light,C,0
2,8,6,,30,249344,Light Company Guidon,S,1
9,8,6,,5789,249805,Undreamt God's Oozing Vestige,B,1
4,8,6,,2570,249342,Heart of Ancient Hunger,A,1
17,8,6,,31226,246306,Darkmoon Dominion: Rot,C,1
10,8,6,,59,193701,Algeth'ar Puzzle Box,B,2
18,8,6,,31224,246305,Darkmoon Dominion: Blood,C,2
5,8,6,,485,249806,Radiant Plume,A,2
19,8,6,,31234,241340,Magister's Alchemist Stone,C,3
6,8,6,,15,252420,Solarflare Prism,A,3
11,8,6,,1335,250258,Vessel of Tortured Souls,B,3
12,8,6,,5733,250227,Kroluk's Warbanner,B,4
7,8,6,,14,250256,Heart of Wind,A,4
13,8,6,,5727,250226,Latch's Crooked Hook,B,5
14,8,6,,14807,193719,Dragon Games Equipment,B,6
15,8,6,,31233,246307,Darkmoon Dominion: Void,B,7
2112,8,7,,12106,252411,Radiant Sunstone,C,0
2106,8,7,,5650,250253,Whisper of the Duskwraith,B,0
2117,8,7,,31234,241340,Magister's Alchemist Stone,D,0
2098,8,7,,299,264507,Crucible of Erratic Energies,S,0
2101,8,7,,5907,249811,Light of the Cosmic Crescendo,A,0
2102,8,7,,1137,249808,Litany of Lightblind Wrath,A,1
2118,8,7,,20658,264701,Cosmic Bell,D,1
2113,8,7,,16482,251792,Glorious Crusader's Keepsake,C,1
2107,8,7,,14,250256,Heart of Wind,B,1
2099,8,7,,29,249343,Gaze of the Alnseer,S,1
2114,8,7,,17214,251788,Gift of Light,C,2
2103,8,7,,16769,248583,Drum of Renewed Bonds,A,2
2100,8,7,,334,249809,Locus-Walker's Ribbon,S,2
2108,8,7,,13408,151340,Echo of L'ura,B,2
2104,8,7,,165,249346,Vaelgor's Final Stare,A,3
2115,8,7,,23109,251789,Consecrated Chalice,C,3
2109,8,7,,5562,250246,Refueling Orb,B,3
2110,8,7,,149,250144,Emberwing Feather,B,4
2105,8,7,,3782,193718,Emerald Coach's Whistle,A,4
2116,8,7,,9102,50259,Nevermelting Ice Crystal,C,4
2111,8,7,,5837,249341,Volatile Void Suffuser,B,5
1597,8,8,,14,250256,Heart of Wind,A,0
1600,8,8,,3782,193718,Emerald Coach's Whistle,B,0
1604,8,8,,5562,250246,Refueling Orb,C,0
1594,8,8,,165,249346,Vaelgor's Final Stare,S,0
1607,8,8,,1335,250258,Vessel of Tortured Souls,D,0
1595,8,8,,1137,249808,Litany of Lightblind Wrath,S,1
1601,8,8,,16482,251792,Glorious Crusader's Keepsake,B,1
1608,8,8,,20658,264701,Cosmic Bell,D,1
1598,8,8,,5837,249341,Volatile Void Suffuser,A,1
1605,8,8,,31234,241340,Magister's Alchemist Stone,C,1
1606,8,8,,17214,251788,Gift of Light,C,2
1596,8,8,,334,249809,Locus-Walker's Ribbon,S,2
1599,8,8,,149,250144,Emberwing Feather,A,2
1602,8,8,,29,249343,Gaze of the Alnseer,B,2
1609,8,8,,17009,251787,Sealed Chaos Urn,D,2
1603,8,8,,5907,249811,Light of the Cosmic Crescendo,B,3
1610,8,8,,23109,251789,Consecrated Chalice,D,3
1611,8,8,,16952,251786,Ever-Collapsing Void Fissure,D,4
1660,8,9,,17214,251788,Gift of Light,C,0
1653,8,9,,29,249343,Gaze of the Alnseer,B,0
1648,8,9,,1137,249808,Litany of Lightblind Wrath,S,0
1661,8,9,,1335,250258,Vessel of Tortured Souls,D,0
1650,8,9,,3782,193718,Emerald Coach's Whistle,A,0
1662,8,9,,20658,264701,Cosmic Bell,D,1
1651,8,9,,165,249346,Vaelgor's Final Stare,A,1
1654,8,9,,5837,249341,Volatile Void Suffuser,B,1
1649,8,9,,334,249809,Locus-Walker's Ribbon,S,1
1652,8,9,,14,250256,Heart of Wind,A,2
1655,8,9,,149,250144,Emberwing Feather,B,2
1663,8,9,,17009,251787,Sealed Chaos Urn,D,2
1656,8,9,,5907,249811,Light of the Cosmic Crescendo,B,3
1664,8,9,,23109,251789,Consecrated Chalice,D,3
1665,8,9,,16952,251786,Ever-Collapsing Void Fissure,D,4
1657,8,9,,16482,251792,Glorious Crusader's Keepsake,B,4
1658,8,9,,5562,250246,Refueling Orb,B,5
1659,8,9,,31234,241340,Magister's Alchemist Stone,B,6
1405,8,10,,5907,249811,Light of the Cosmic Crescendo,A,0
1402,8,10,,29,249343,Gaze of the Alnseer,S,0
1410,8,10,,3782,193718,Emerald Coach's Whistle,B,0
1418,8,10,,13408,151340,Echo of L'ura,D,0
1413,8,10,,5650,250253,Whisper of the Duskwraith,C,0
1419,8,10,,31234,241340,Magister's Alchemist Stone,D,1
1406,8,10,,165,249346,Vaelgor's Final Stare,A,1
1414,8,10,,12106,252411,Radiant Sunstone,C,1
1403,8,10,,334,249809,Locus-Walker's Ribbon,S,1
1411,8,10,,5750,250462,Forgotten Farstrider's Insignia,B,1
1407,8,10,,299,264507,Crucible of Erratic Energies,A,2
1404,8,10,,1137,249808,Litany of Lightblind Wrath,S,2
1412,8,10,,5837,249341,Volatile Void Suffuser,B,2
1415,8,10,,5562,250246,Refueling Orb,C,2
1408,8,10,,14,250256,Heart of Wind,A,3
1416,8,10,,1335,250258,Vessel of Tortured Souls,C,3
1409,8,10,,149,250144,Emberwing Feather,A,4
1417,8,10,,9102,50259,Nevermelting Ice Crystal,C,4
1271,8,11,,5907,249811,Light of the Cosmic Crescendo,B,0
1288,8,11,,31234,241340,Magister's Alchemist Stone,F,0
1279,8,11,,21177,241291,Primal Philosopher's Stone,D,0
1275,8,11,,3782,193718,Emerald Coach's Whistle,C,0
1266,8,11,,334,249809,Locus-Walker's Ribbon,A,0
1264,8,11,,1137,249808,Litany of Lightblind Wrath,S,0
1265,8,11,,29,249343,Gaze of the Alnseer,S,1
1276,8,11,,5650,250253,Whisper of the Duskwraith,C,1
1267,8,11,,14,250256,Heart of Wind,A,1
1280,8,11,,12106,252411,Radiant Sunstone,D,1
1272,8,11,,165,249346,Vaelgor's Final Stare,B,1
1273,8,11,,16482,251792,Glorious Crusader's Keepsake,B,2
1268,8,11,,299,264507,Crucible of Erratic Energies,A,2
1281,8,11,,9102,50259,Nevermelting Ice Crystal,D,2
1277,8,11,,5562,250246,Refueling Orb,C,2
1282,8,11,,17214,251788,Gift of Light,D,3
1269,8,11,,5837,249341,Volatile Void Suffuser,A,3
1274,8,11,,16769,248583,Drum of Renewed Bonds,B,3
1278,8,11,,13408,151340,Echo of L'ura,C,3
1283,8,11,,1335,250258,Vessel of Tortured Souls,D,4
1270,8,11,,149,250144,Emberwing Feather,A,4
1284,8,11,,23109,251789,Consecrated Chalice,D,5
1285,8,11,,16952,251786,Ever-Collapsing Void Fissure,D,6
1286,8,11,,30467,264694,Ultradon Cuirass,D,7
1287,8,11,,20658,264701,Cosmic Bell,D,8
718,8,12,,17214,251788,Gift of Light,C,0
706,8,12,,334,249809,Locus-Walker's Ribbon,S,0
709,8,12,,29,249343,Gaze of the Alnseer,A,0
715,8,12,,5907,249811,Light of the Cosmic Crescendo,B,0
719,8,12,,1335,250258,Vessel of Tortured Souls,D,0
707,8,12,,165,249346,Vaelgor's Final Stare,S,1
710,8,12,,14,250256,Heart of Wind,A,1
720,8,12,,20658,264701,Cosmic Bell,D,1
716,8,12,,5837,249341,Volatile Void Suffuser,B,1
708,8,12,,1137,249808,Litany of Lightblind Wrath,S,2
711,8,12,,149,250144,Emberwing Feather,A,2
717,8,12,,5562,250246,Refueling Orb,B,2
721,8,12,,17009,251787,Sealed Chaos Urn,D,2
722,8,12,,23109,251789,Consecrated Chalice,D,3
712,8,12,,16482,251792,Glorious Crusader's Keepsake,A,3
723,8,12,,16952,251786,Ever-Collapsing Void Fissure,D,4
713,8,12,,299,264507,Crucible of Erratic Energies,A,4
714,8,12,,3782,193718,Emerald Coach's Whistle,A,5
724,8,12,,31234,241340,Magister's Alchemist Stone,D,5
526,8,13,,1335,250258,Vessel of Tortured Souls,D,0
