id,source_id,spec_id,hero_talent_id,slot,item_id,priority
8044,7,31,,ring_1,27,1
8045,7,31,,head,2805,1
8046,7,31,,neck,48,1
8047,7,31,,shoulder,2807,1
8048,7,31,,back,140,1
8049,7,31,,chest,2902,1
8050,7,31,,wrist,1657,1
8051,7,31,,hands,2811,1
8052,7,31,,waist,1604,1
8053,7,31,,legs,2813,1
8054,7,31,,feet,1606,1
8055,7,31,,ring_2,147,1
8056,7,31,,trinket_1,165,1
8057,7,31,,trinket_2,29,1
8058,7,31,,main_hand,335,1
8059,7,31,,off_hand,742,1
8060,3,31,,ring_1,27,1
8061,3,31,,head,2805,1
8062,3,31,,neck,48,1
8063,3,31,,shoulder,2807,1
8064,3,31,,back,140,1
8065,3,31,,chest,2902,1
8066,3,31,,wrist,1657,1
8067,3,31,,hands,2811,1
8068,3,31,,waist,1604,1
8069,3,31,,legs,2813,1
8070,3,31,,feet,1606,1
8071,3,31,,ring_2,147,1
8072,3,31,,trinket_1,29,1
8073,3,31,,trinket_2,165,1
8074,3,31,,main_hand,335,1
8075,3,31,,off_hand,742,1
8076,8,17,,main_hand,1545,1
8077,8,17,,head,3069,1
8078,8,17,,neck,853,1
8079,8,17,,shoulder,3071,1
8080,8,17,,back,5,1
8081,8,17,,chest,3073,1
8082,8,17,,wrist,188,1
8083,8,17,,hands,3075,1
8084,8,17,,waist,287,1
8085,8,17,,legs,3077,1
8086,8,17,,feet,330,1
8087,8,17,,ring_1,58,1
8088,8,17,,ring_2,27,1
8089,8,17,,trinket_1,59,1
8090,8,17,,trinket_2,15,1
8091,7,17,,main_hand,1545,1
8092,7,17,,head,3069,1
8093,7,17,,neck,853,1
8094,7,17,,shoulder,3071,1
8095,7,17,,back,5,1
8096,7,17,,chest,3073,1
8097,7,17,,wrist,188,1
8098,7,17,,hands,3075,1
8099,7,17,,waist,287,1
8100,7,17,,legs,3077,1
8101,7,17,,feet,330,1
8102,7,17,,ring_1,27,1
8103,7,17,,ring_2,27,1
8104,7,17,,trinket_1,29,1
8105,7,17,,trinket_2,485,1
8106,3,17,,main_hand,1545,1
8107,3,17,,head,3069,1
8108,3,17,,neck,853,1
8109,3,17,,shoulder,3071,1
8110,3,17,,back,5,1
8111,3,17,,chest,3073,1
8112,3,17,,wrist,188,1
8113,3,17,,hands,3075,1
8114,3,17,,waist,287,1
8115,3,17,,legs,3077,1
8116,3,17,,feet,330,1
8117,3,17,,ring_1,58,1
8118,3,17,,ring_2,27,1
8119,3,17,,trinket_1,29,1
8120,3,17,,trinket_2,59,1
8121,1,17,33,waist,287,1
8122,1,17,33,back,899,1
8123,1,17,33,chest,3073,1
8124,1,17,33,feet,192,1
8125,1,17,33,hands,3075,1
8126,1,17,33,head,3069,1
8127,1,17,33,legs,3119,1
8128,1,17,33,neck,294,1
8129,1,17,33,ring_1,12,1
8130,1,17,33,ring_2,12,1
8131,1,17,33,shoulder,3071,1
8132,1,17,33,trinket_1,59,1
8133,1,17,33,trinket_2,59,1
8134,1,17,33,main_hand,1514,1
8135,1,17,33,off_hand,1545,1
8136,1,17,33,wrist,188,1
8137,1,17,34,waist,287,1
8138,1,17,34,back,899,1
8139,1,17,34,chest,3073,1
8140,1,17,34,feet,192,1
8141,1,17,34,hands,3075,1
8142,1,17,34,head,3069,1
8143,1,17,34,legs,3119,1
8144,1,17,34,neck,294,1
8145,1,17,34,ring_1,12,1
8146,1,17,34,ring_2,12,1
8147,1,17,34,shoulder,3071,1
8148,1,17,34,trinket_1,59,1
8149,1,17,34,trinket_2,59,1
8150,1,17,34,main_hand,1514,1
8151,1,17,34,off_hand,1545,1
8152,1,17,34,wrist,188,1
8153,6,17,34,waist,287,1
8154,6,17,34,back,5,1
8155,6,17,34,chest,3073,1
8156,6,17,34,feet,192,1
8157,6,17,34,hands,3075,1
8158,6,17,34,head,3069,1
8159,6,17,34,legs,3119,1
8160,6,17,34,neck,294,1
8161,6,17,34,ring_1,12,1
8162,6,17,34,ring_2,12,1
8163,6,17,34,shoulder,3071,1
8164,6,17,34,trinket_1,59,1
8165,6,17,34,trinket_2,59,1
8166,6,17,34,main_hand,1514,1
8167,6,17,34,off_hand,1545,1
8168,6,17,34,wrist,188,1
8169,2,17,34,waist,234,1
8170,2,17,34,back,398,1
8171,2,17,34,chest,3073,1
8172,2,17,34,feet,192,1
8173,2,17,34,hands,3075,1
8174,2,17,34,head,3069,1
8175,2,17,34,legs,3119,1
8176,2,17,34,neck,278,1
8177,2,17,34,ring_1,12,1
8178,2,17,34,ring_2,12,1
8179,2,17,34,shoulder,3071,1
8180,2,17,34,trinket_1,59,1
8181,2,17,34,trinket_2,59,1
8182,2,17,34,main_hand,1514,1
8183,2,17,34,off_hand,1545,1
8184,2,17,34,wrist,188,1
8185,8,18,,main_hand,3209,1
8186,8,18,,head,3210,1
8187,8,18,,neck,278,1
8188,8,18,,shoulder,3071,1
8189,8,18,,back,1325,1
8190,8,18,,chest,3073,1
8191,8,18,,wrist,232,1
8192,8,18,,hands,3075,1
8193,8,18,,waist,287,1
8194,8,18,,legs,3119,1
8195,8,18,,feet,3219,1
8196,8,18,,ring_1,1333,1
8197,8,18,,ring_2,3221,1
8198,8,18,,trinket_1,15,1
8199,8,18,,trinket_2,14,1
8200,7,18,,main_hand,3224,1
8201,7,18,,head,3210,1
8202,7,18,,neck,278,1
8203,7,18,,shoulder,3071,1
8204,7,18,,back,1325,1
8205,7,18,,chest,3073,1
8206,7,18,,wrist,232,1
8207,7,18,,hands,3075,1
8208,7,18,,waist,287,1
8209,7,18,,legs,3119,1
8210,7,18,,feet,3219,1
8211,7,18,,ring_1,1333,1
8212,7,18,,ring_2,3221,1
8213,7,18,,trinket_1,29,1
8214,7,18,,trinket_2,1349,1
8215,3,18,,main_hand,3224,1
8216,3,18,,head,3210,1
8217,3,18,,neck,278,1
8218,3,18,,shoulder,3071,1
8219,3,18,,back,1325,1
8220,3,18,,chest,3073,1
8221,3,18,,wrist,232,1
8222,3,18,,hands,3075,1
8223,3,18,,waist,287,1
8224,3,18,,legs,3119,1
8225,3,18,,feet,3219,1
8226,3,18,,ring_1,1333,1
8227,3,18,,ring_2,3221,1
8228,3,18,,trinket_1,29,1
8229,3,18,,trinket_2,1349,1
8230,6,18,35,waist,234,1
8231,6,18,35,back,899,1
8232,6,18,35,chest,3073,1
8233,6,18,35,feet,3219,1
8234,6,18,35,hands,3075,1
8235,6,18,35,head,3069,1
8236,6,18,35,legs,3119,1
8237,6,18,35,neck,278,1
8238,6,18,35,ring_1,12,1
8239,6,18,35,ring_2,863,1
8240,6,18,35,shoulder,3071,1
8241,6,18,35,trinket_1,299,1
8242,6,18,35,trinket_2,299,1
8243,6,18,35,main_hand,2616,1
8244,6,18,35,off_hand,1514,1
8245,6,18,35,wrist,232,1
8246,6,18,36,waist,234,1
8247,6,18,36,back,899,1
8248,6,18,36,chest,3073,1
8249,6,18,36,feet,3219,1
8250,6,18,36,hands,3075,1
8251,6,18,36,head,3069,1
8252,6,18,36,legs,3119,1
8253,6,18,36,neck,278,1
8254,6,18,36,ring_1,12,1
8255,6,18,36,ring_2,863,1
8256,6,18,36,shoulder,3071,1
8257,6,18,36,trinket_1,299,1
8258,6,18,36,trinket_2,299,1
8259,6,18,36,main_hand,2616,1
8260,6,18,36,off_hand,1514,1
8261,6,18,36,wrist,232,1
8262,2,18,35,waist,234,1
8263,2,18,35,back,5,1
8264,2,18,35,chest,3073,1
8265,2,18,35,feet,3219,1
8266,2,18,35,hands,3075,1
8267,2,18,35,head,3210,1
8268,2,18,35,legs,3119,1
8269,2,18,35,neck,278,1
8270,2,18,35,ring_1,863,1
8271,2,18,35,ring_2,12,1
8272,2,18,35,shoulder,3071,1
8273,2,18,35,trinket_1,15,1
8274,2,18,35,trinket_2,15,1
8275,2,18,35,main_hand,2616,1
8276,2,18,35,off_hand,1514,1
8277,2,18,35,wrist,232,1
8278,2,18,36,waist,234,1
8279,2,18,36,back,5,1
8280,2,18,36,chest,3073,1
8281,2,18,36,feet,3219,1
8282,2,18,36,hands,3075,1
8283,2,18,36,head,3210,1
8284,2,18,36,legs,3119,1
8285,2,18,36,neck,278,1
8286,2,18,36,ring_1,863,1
8287,2,18,36,ring_2,12,1
8288,2,18,36,shoulder,3071,1
8289,2,18,36,trinket_1,15,1
8290,2,18,36,trinket_2,15,1
8291,2,18,36,main_hand,2616,1
8292,2,18,36,off_hand,1514,1
8293,2,18,36,wrist,232,1
8294,1,18,35,waist,287,1
8295,1,18,35,back,899,1
8296,1,18,35,chest,3073,1
8297,1,18,35,feet,3219,1
8298,1,18,35,hands,3075,1
8299,1,18,35,head,3069,1
8300,1,18,35,legs,3119,1
8301,1,18,35,neck,278,1
8302,1,18,35,ring_1,12,1
8303,1,18,35,ring_2,863,1
8304,1,18,35,shoulder,3071,1
8305,1,18,35,trinket_1,299,1
8306,1,18,35,trinket_2,299,1
8307,1,18,35,main_hand,2616,1
8308,1,18,35,off_hand,1514,1
8309,1,18,35,wrist,232,1
8310,1,18,36,waist,287,1
8311,1,18,36,back,899,1
8312,1,18,36,chest,3073,1
8313,1,18,36,feet,3219,1
8314,1,18,36,hands,3075,1
8315,1,18,36,head,3069,1
8316,1,18,36,legs,3119,1
8317,1,18,36,neck,278,1
8318,1,18,36,ring_1,12,1
8319,1,18,36,ring_2,863,1
8320,1,18,36,shoulder,3071,1
8321,1,18,36,trinket_1,299,1
8322,1,18,36,trinket_2,299,1
8323,1,18,36,main_hand,2616,1
8324,1,18,36,off_hand,1514,1
8325,1,18,36,wrist,232,1
8326,8,19,,head,3069,1
8327,8,19,,neck,3,1
8328,8,19,,shoulder,3071,1
8329,8,19,,back,398,1
8330,8,19,,chest,3073,1
8331,8,19,,wrist,598,1
8332,8,19,,hands,3075,1
8333,8,19,,waist,144,1
8334,8,19,,legs,145,1
8335,8,19,,feet,192,1
8336,8,19,,ring_1,57,1
8337,8,19,,ring_2,469,1
8338,8,19,,trinket_1,59,1
8339,8,19,,trinket_2,15,1
8340,8,19,,main_hand,3364,1
8341,7,19,,head,3069,1
8342,7,19,,neck,3,1
8343,7,19,,shoulder,3071,1
8344,7,19,,back,398,1
8345,7,19,,chest,3073,1
8346,7,19,,wrist,598,1
8347,7,19,,hands,3075,1
8348,7,19,,waist,144,1
8349,7,19,,legs,145,1
8350,7,19,,feet,192,1
8351,7,19,,ring_1,57,1
8352,7,19,,ring_2,469,1
8353,7,19,,trinket_1,30,1
8354,7,19,,trinket_2,29,1
8355,7,19,,main_hand,1545,1
8356,6,19,37,waist,144,1
8357,6,19,37,back,398,1
8358,6,19,37,chest,3073,1
8359,6,19,37,feet,192,1
8360,6,19,37,hands,3075,1
8361,6,19,37,head,3069,1
8362,6,19,37,legs,3119,1
8363,6,19,37,neck,294,1
8364,6,19,37,ring_1,13,1
8365,6,19,37,ring_2,13,1
8366,6,19,37,shoulder,3071,1
8367,6,19,37,trinket_1,30,1
8368,6,19,37,trinket_2,29,1
8369,6,19,37,main_hand,1514,1
8370,6,19,37,off_hand,1545,1
8371,6,19,37,wrist,142,1
8372,6,19,38,waist,144,1
8373,6,19,38,back,398,1
8374,6,19,38,chest,3073,1
8375,6,19,38,feet,192,1
8376,6,19,38,hands,3075,1
8377,6,19,38,head,3069,1
8378,6,19,38,legs,3119,1
8379,6,19,38,neck,294,1
8380,6,19,38,ring_1,13,1
8381,6,19,38,ring_2,13,1
8382,6,19,38,shoulder,3071,1
8383,6,19,38,trinket_1,30,1
8384,6,19,38,trinket_2,29,1
8385,6,19,38,main_hand,1514,1
8386,6,19,38,off_hand,1545,1
8387,6,19,38,wrist,142,1
8388,2,19,37,waist,144,1
8389,2,19,37,back,398,1
8390,2,19,37,chest,3073,1
8391,2,19,37,feet,192,1
8392,2,19,37,hands,3075,1
8393,2,19,37,head,3069,1
8394,2,19,37,legs,145,1
8395,2,19,37,neck,278,1
8396,2,19,37,ring_1,57,1
8397,2,19,37,ring_2,13,1
8398,2,19,37,shoulder,3071,1
8399,2,19,37,trinket_1,30,1
8400,2,19,37,trinket_2,29,1
8401,2,19,37,main_hand,1514,1
8402,2,19,37,off_hand,1545,1
8403,2,19,37,wrist,142,1
8404,2,19,38,waist,144,1
8405,2,19,38,back,398,1
8406,2,19,38,chest,3073,1
8407,2,19,38,feet,192,1
8408,2,19,38,hands,3075,1
8409,2,19,38,head,3069,1
8410,2,19,38,legs,145,1
8411,2,19,38,neck,278,1
8412,2,19,38,ring_1,57,1
8413,2,19,38,ring_2,13,1
8414,2,19,38,shoulder,3071,1
8415,2,19,38,trinket_1,30,1
8416,2,19,38,trinket_2,29,1
8417,2,19,38,main_hand,1514,1
8418,2,19,38,off_hand,1545,1
8419,2,19,38,wrist,142,1
8420,1,19,37,waist,144,1
8421,1,19,37,back,398,1
8422,1,19,37,chest,3073,1
8423,1,19,37,feet,192,1
8424,1,19,37,hands,3075,1
8425,1,19,37,head,3069,1
8426,1,19,37,legs,3119,1
8427,1,19,37,neck,294,1
8428,1,19,37,ring_1,13,1
8429,1,19,37,ring_2,13,1
8430,1,19,37,shoulder,3071,1
8431,1,19,37,trinket_1,30,1
8432,1,19,37,trinket_2,29,1
8433,1,19,37,main_hand,1514,1
8434,1,19,37,off_hand,1545,1
8435,1,19,37,wrist,142,1
8436,1,19,38,waist,144,1
8437,1,19,38,back,398,1
8438,1,19,38,chest,3073,1
8439,1,19,38,feet,192,1
8440,1,19,38,hands,3075,1
8441,1,19,38,head,3069,1
8442,1,19,38,legs,3119,1
8443,1,19,38,neck,294,1
8444,1,19,38,ring_1,13,1
8445,1,19,38,ring_2,13,1
8446,1,19,38,shoulder,3071,1
8447,1,19,38,trinket_1,30,1
8448,1,19,38,trinket_2,29,1
8449,1,19,38,main_hand,1514,1
8450,1,19,38,off_hand,1545,1
8451,1,19,38,wrist,142,1
8452,3,19,,head,3069,1
8453,3,19,,neck,3,1
8454,3,19,,shoulder,3071,1
8455,3,19,,back,398,1
8456,3,19,,chest,3073,1
8457,3,19,,wrist,598,1
8458,3,19,,hands,3075,1
8459,3,19,,waist,144,1
8460,3,19,,legs,145,1
8461,3,19,,feet,192,1
8462,3,19,,ring_1,57,1
8463,3,19,,ring_2,469,1
8464,3,19,,trinket_1,30,1
8465,3,19,,trinket_2,29,1
8466,3,19,,main_hand,1545,1
8467,8,30,,main_hand,2866,1
8468,8,30,,off_hand,3492,1
8469,8,30,,head,3493,1
8470,8,30,,neck,48,1
8471,8,30,,shoulder,3495,1
8472,8,30,,back,3496,1
8473,8,30,,chest,3497,1
8474,8,30,,wrist,1245,1
8475,8,30,,hands,3499,1
8476,8,30,,waist,1194,1
8477,8,30,,legs,3501,1
8478,8,30,,feet,1196,1
8479,8,30,,ring_1,57,1
8480,8,30,,ring_2,58,1
8481,8,30,,trinket_1,149,1
8482,8,30,,trinket_2,1335,1
8483,7,30,,main_hand,335,1
8484,7,30,,off_hand,3492,1
8485,7,30,,head,3493,1
8486,7,30,,neck,48,1
8487,7,30,,shoulder,3495,1
8488,7,30,,back,3496,1
8489,7,30,,chest,3497,1
8490,7,30,,wrist,1245,1
8491,7,30,,hands,3499,1
8492,7,30,,waist,1194,1
8493,7,30,,legs,3501,1
8494,7,30,,feet,1196,1
8495,7,30,,ring_1,58,1
8496,7,30,,ring_2,58,1
8497,7,30,,trinket_1,29,1
8498,7,30,,trinket_2,149,1
8499,3,30,,main_hand,2866,1
8500,3,30,,off_hand,3492,1
8501,3,30,,head,3493,1
8502,3,30,,neck,48,1
8503,3,30,,shoulder,3495,1
8504,3,30,,back,3496,1
8505,3,30,,chest,3497,1
8506,3,30,,wrist,1245,1
8507,3,30,,hands,3499,1
8508,3,30,,waist,1194,1
8509,3,30,,legs,3501,1
8510,3,30,,feet,1196,1
8511,3,30,,ring_1,57,1
8512,3,30,,ring_2,58,1
8513,3,30,,trinket_1,29,1
8514,3,30,,trinket_2,149,1
8515,6,30,59,waist,1194,1
8516,6,30,59,back,398,1
8517,6,30,59,chest,3497,1
8518,6,30,59,feet,1061,1
8519,6,30,59,hands,3499,1
8520,6,30,59,head,3493,1
8521,6,30,59,legs,3545,1
8522,6,30,59,neck,294,1
8523,6,30,59,ring_1,57,1
8524,6,30,59,ring_2,57,1
8525,6,30,59,shoulder,3495,1
8526,6,30,59,trinket_1,149,1
8527,6,30,59,trinket_2,299,1
8528,6,30,59,main_hand,380,1
8529,6,30,59,wrist,1057,1
8530,6,30,60,waist,1194,1
8531,6,30,60,back,398,1
8532,6,30,60,chest,3497,1
8533,6,30,60,feet,1061,1
8534,6,30,60,hands,3499,1
8535,6,30,60,head,3493,1
8536,6,30,60,legs,3545,1
8537,6,30,60,neck,294,1
8538,6,30,60,ring_1,57,1
8539,6,30,60,ring_2,57,1
8540,6,30,60,shoulder,3495,1
8541,6,30,60,trinket_1,149,1
8542,6,30,60,trinket_2,299,1
8543,6,30,60,main_hand,380,1
8544,6,30,60,wrist,1057,1
8545,2,30,59,waist,1194,1
8546,2,30,59,back,398,1
8547,2,30,59,chest,3497,1
8548,2,30,59,feet,1061,1
8549,2,30,59,hands,3499,1
8550,2,30,59,head,3493,1
8551,2,30,59,legs,3545,1
8552,2,30,59,neck,278,1
8553,2,30,59,ring_1,57,1
8554,2,30,59,ring_2,57,1
8555,2,30,59,shoulder,3495,1
8556,2,30,59,trinket_1,149,1
8557,2,30,59,trinket_2,149,1
8558,2,30,59,main_hand,380,1
8559,2,30,59,wrist,1057,1
8560,2,30,60,waist,1194,1
8561,2,30,60,back,398,1
8562,2,30,60,chest,3497,1
8563,2,30,60,feet,1061,1
8564,2,30,60,hands,3499,1
8565,2,30,60,head,3493,1
8566,2,30,60,legs,3545,1
8567,2,30,60,neck,278,1
8568,2,30,60,ring_1,57,1
8569,2,30,60,ring_2,57,1
8570,2,30,60,shoulder,3495,1
8571,2,30,60,trinket_1,149,1
8572,2,30,60,trinket_2,149,1
8573,2,30,60,main_hand,380,1
8574,2,30,60,wrist,1057,1
8575,1,30,59,waist,1194,1
8576,1,30,59,back,398,1
8577,1,30,59,chest,3497,1
8578,1,30,59,feet,1061,1
8579,1,30,59,hands,3499,1
8580,1,30,59,head,3493,1
8581,1,30,59,legs,3545,1
8582,1,30,59,neck,294,1
8583,1,30,59,ring_1,57,1
8584,1,30,59,ring_2,57,1
8585,1,30,59,shoulder,3495,1
8586,1,30,59,trinket_1,149,1
8587,1,30,59,trinket_2,299,1
8588,1,30,59,main_hand,380,1
8589,1,30,59,wrist,1057,1
8590,1,30,60,waist,1194,1
8591,1,30,60,back,398,1
8592,1,30,60,chest,3497,1
8593,1,30,60,feet,1061,1
8594,1,30,60,hands,3499,1
8595,1,30,60,head,3493,1
8596,1,30,60,legs,3545,1
8597,1,30,60,neck,294,1
8598,1,30,60,ring_1,57,1
8599,1,30,60,ring_2,57,1
8600,1,30,60,shoulder,3495,1
8601,1,30,60,trinket_1,149,1
8602,1,30,60,trinket_2,299,1
8603,1,30,60,main_hand,380,1
8604,1,30,60,wrist,1057,1
8605,8,16,,main_hand,3629,1
8606,8,16,,head,3493,1
8607,8,16,,neck,48,1
8608,8,16,,shoulder,3495,1
8609,8,16,,back,50,1
8610,8,16,,chest,3497,1
8611,8,16,,wrist,1245,1
8612,8,16,,hands,3499,1
8613,8,16,,waist,3637,1
8614,8,16,,legs,3638,1
8615,8,16,,feet,1061,1
8616,8,16,,ring_1,13,1
8617,8,16,,ring_2,12,1
8618,8,16,,trinket_1,59,1
8619,8,16,,trinket_2,15,1
8620,7,16,,main_hand,3644,1
8621,7,16,,head,3493,1
8622,7,16,,neck,48,1
8623,7,16,,shoulder,3495,1
8624,7,16,,back,50,1
8625,7,16,,chest,3497,1
8626,7,16,,wrist,1245,1
8627,7,16,,hands,3499,1
8628,7,16,,waist,3637,1
8629,7,16,,legs,3638,1
8630,7,16,,feet,1061,1
8631,7,16,,ring_1,27,1
8632,7,16,,ring_2,13,1
8633,7,16,,trinket_1,29,1
8634,7,16,,trinket_2,485,1
8635,3,16,,main_hand,3644,1
8636,3,16,,head,3493,1
8637,3,16,,neck,48,1
8638,3,16,,shoulder,3495,1
8639,3,16,,back,50,1
8640,3,16,,chest,3497,1
8641,3,16,,wrist,1245,1
8642,3,16,,hands,3499,1
8643,3,16,,waist,3637,1
8644,3,16,,legs,3638,1
8645,3,16,,feet,1061,1
8646,3,16,,ring_1,27,1
8647,3,16,,ring_2,13,1
8648,3,16,,trinket_1,29,1
8649,3,16,,trinket_2,59,1
8650,6,16,31,waist,1096,1
8651,6,16,31,back,368,1
8652,6,16,31,chest,3497,1
8653,6,16,31,feet,3677,1
8654,6,16,31,hands,3499,1
8655,6,16,31,head,3493,1
8656,6,16,31,legs,3680,1
8657,6,16,31,neck,294,1
8658,6,16,31,ring_1,13,1
8659,6,16,31,ring_2,13,1
8660,6,16,31,shoulder,3495,1
8661,6,16,31,trinket_1,59,1
8662,6,16,31,trinket_2,59,1
8663,6,16,31,main_hand,3687,1
8664,6,16,31,off_hand,3644,1
8665,6,16,31,wrist,1245,1
8666,6,16,32,waist,1096,1
8667,6,16,32,back,368,1
8668,6,16,32,chest,3497,1
8669,6,16,32,feet,3677,1
8670,6,16,32,hands,3499,1
8671,6,16,32,head,3493,1
8672,6,16,32,legs,3680,1
8673,6,16,32,neck,294,1
8674,6,16,32,ring_1,13,1
8675,6,16,32,ring_2,13,1
8676,6,16,32,shoulder,3495,1
8677,6,16,32,trinket_1,59,1
8678,6,16,32,trinket_2,59,1
8679,6,16,32,main_hand,3687,1
8680,6,16,32,off_hand,3644,1
8681,6,16,32,wrist,1245,1
8682,2,16,31,waist,1096,1
8683,2,16,31,back,50,1
8684,2,16,31,chest,3497,1
8685,2,16,31,feet,3677,1
8686,2,16,31,hands,3499,1
8687,2,16,31,head,3493,1
8688,2,16,31,legs,3680,1
8689,2,16,31,neck,278,1
8690,2,16,31,ring_1,469,1
8691,2,16,31,ring_2,13,1
8692,2,16,31,shoulder,3495,1
8693,2,16,31,trinket_1,59,1
8694,2,16,31,trinket_2,59,1
8695,2,16,31,main_hand,3687,1
8696,2,16,31,off_hand,3644,1
8697,2,16,31,wrist,1057,1
8698,2,16,32,waist,1096,1
8699,2,16,32,back,50,1
8700,2,16,32,chest,3497,1
8701,2,16,32,feet,3677,1
8702,2,16,32,hands,3499,1
8703,2,16,32,head,3493,1
8704,2,16,32,legs,3680,1
8705,2,16,32,neck,278,1
8706,2,16,32,ring_1,469,1
8707,2,16,32,ring_2,13,1
8708,2,16,32,shoulder,3495,1
8709,2,16,32,trinket_1,59,1
8710,2,16,32,trinket_2,59,1
8711,2,16,32,main_hand,3687,1
8712,2,16,32,off_hand,3644,1
8713,2,16,32,wrist,1057,1
8714,1,16,31,waist,1096,1
8715,1,16,31,back,368,1
8716,1,16,31,chest,3497,1
8717,1,16,31,feet,3677,1
8718,1,16,31,hands,3499,1
8719,1,16,31,head,3493,1
8720,1,16,31,legs,3680,1
8721,1,16,31,neck,294,1
8722,1,16,31,ring_1,13,1
8723,1,16,31,ring_2,13,1
8724,1,16,31,shoulder,3495,1
8725,1,16,31,trinket_1,59,1
8726,1,16,31,trinket_2,59,1
8727,1,16,31,main_hand,3687,1
8728,1,16,31,off_hand,3644,1
8729,1,16,31,wrist,1245,1
8730,1,16,32,waist,1096,1
8731,1,16,32,back,368,1
8732,1,16,32,chest,3497,1
8733,1,16,32,feet,3677,1
8734,1,16,32,hands,3499,1
8735,1,16,32,head,3493,1
8736,1,16,32,legs,3680,1
8737,1,16,32,neck,294,1
8738,1,16,32,ring_1,13,1
8739,1,16,32,ring_2,13,1
8740,1,16,32,shoulder,3495,1
8741,1,16,32,trinket_1,59,1
8742,1,16,32,trinket_2,59,1
8743,1,16,32,main_hand,3687,1
8744,1,16,32,off_hand,3644,1
8745,1,16,32,wrist,1245,1
8746,8,7,,head,1051,1
8747,8,7,,neck,853,1
8748,8,7,,shoulder,3495,1
8749,8,7,,back,3496,1
8750,8,7,,chest,3497,1
8751,8,7,,wrist,3775,1
8752,8,7,,hands,3499,1
8753,8,7,,waist,3777,1
8754,8,7,,legs,3545,1
8755,8,7,,feet,3779,1
8756,8,7,,ring_1,57,1
8757,8,7,,ring_2,3781,1
8758,8,7,,trinket_1,3782,1
8759,8,7,,trinket_2,14,1
8760,8,7,,main_hand,2882,1
8761,8,7,,off_hand,3785,1
8762,7,7,,head,1051,1
8763,7,7,,neck,853,1
8764,7,7,,shoulder,3495,1
8765,7,7,,back,3496,1
8766,7,7,,chest,3497,1
8767,7,7,,wrist,3775,1
8768,7,7,,hands,3499,1
8769,7,7,,waist,3777,1
8770,7,7,,legs,3545,1
8771,7,7,,feet,3779,1
8772,7,7,,ring_1,58,1
8773,7,7,,ring_2,57,1
8774,7,7,,trinket_1,29,1
8775,7,7,,trinket_2,1137,1
8776,7,7,,main_hand,2882,1
8777,7,7,,off_hand,3785,1
8778,3,7,,head,1051,1
8779,3,7,,neck,853,1
8780,3,7,,shoulder,3495,1
8781,3,7,,back,3496,1
8782,3,7,,chest,3497,1
8783,3,7,,wrist,3775,1
8784,3,7,,hands,3499,1
8785,3,7,,waist,3777,1
8786,3,7,,legs,3545,1
8787,3,7,,feet,3779,1
8788,3,7,,ring_1,58,1
8789,3,7,,ring_2,57,1
8790,3,7,,trinket_1,29,1
8791,3,7,,trinket_2,299,1
8792,3,7,,main_hand,2882,1
8793,3,7,,off_hand,3785,1
8794,6,7,14,waist,3777,1
8795,6,7,14,back,2049,1
8796,6,7,14,chest,3497,1
8797,6,7,14,feet,3779,1
8798,6,7,14,hands,3499,1
8799,6,7,14,head,3493,1
8800,6,7,14,legs,3545,1
8801,6,7,14,neck,294,1
8802,6,7,14,ring_1,57,1
8803,6,7,14,ring_2,57,1
8804,6,7,14,shoulder,3495,1
8805,6,7,14,trinket_1,299,1
8806,6,7,14,trinket_2,299,1
8807,6,7,14,main_hand,380,1
8808,6,7,14,wrist,1057,1
8809,6,7,13,waist,3777,1
8810,6,7,13,back,2049,1
8811,6,7,13,chest,3497,1
8812,6,7,13,feet,3779,1
8813,6,7,13,hands,3499,1
8814,6,7,13,head,3493,1
8815,6,7,13,legs,3545,1
8816,6,7,13,neck,294,1
8817,6,7,13,ring_1,57,1
8818,6,7,13,ring_2,57,1
8819,6,7,13,shoulder,3495,1
8820,6,7,13,trinket_1,299,1
8821,6,7,13,trinket_2,299,1
8822,6,7,13,main_hand,380,1
8823,6,7,13,wrist,1057,1
8824,2,7,13,waist,3777,1
8825,2,7,13,back,2049,1
8826,2,7,13,chest,3497,1
8827,2,7,13,feet,3779,1
8828,2,7,13,hands,3499,1
8829,2,7,13,head,3493,1
8830,2,7,13,legs,3545,1
8831,2,7,13,neck,278,1
8832,2,7,13,ring_1,57,1
8833,2,7,13,ring_2,57,1
8834,2,7,13,shoulder,3495,1
8835,2,7,13,trinket_1,299,1
8836,2,7,13,trinket_2,299,1
8837,2,7,13,main_hand,380,1
8838,2,7,13,wrist,857,1
8839,2,7,14,waist,3777,1
8840,2,7,14,back,2049,1
8841,2,7,14,chest,3497,1
8842,2,7,14,feet,3779,1
8843,2,7,14,hands,3499,1
8844,2,7,14,head,3493,1
8845,2,7,14,legs,3545,1
8846,2,7,14,neck,278,1
8847,2,7,14,ring_1,57,1
8848,2,7,14,ring_2,57,1
8849,2,7,14,shoulder,3495,1
8850,2,7,14,trinket_1,299,1
8851,2,7,14,trinket_2,299,1
8852,2,7,14,main_hand,380,1
8853,2,7,14,wrist,857,1
8854,1,7,13,waist,3777,1
8855,1,7,13,back,2049,1
8856,1,7,13,chest,3497,1
8857,1,7,13,feet,3779,1
8858,1,7,13,hands,3499,1
8859,1,7,13,head,3493,1
8860,1,7,13,legs,3545,1
8861,1,7,13,neck,294,1
