id,item_id,blizzard_item_id,item_name,instance_type,encounter_name,instance_name,blizzard_instance_id,blizzard_encounter_id,is_suspected_junk
9246,14782,178802,Unyielding Combatant's Pauldrons,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9247,14783,178797,Vanquished Usurper's Footpads,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9248,14784,183476,Stellar Inspiration,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9249,14785,182743,Focused Malignancy,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9250,14786,182648,Sharpshooter's Focus,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9251,14787,182131,Haunting Apparitions,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9252,14788,181511,Nether Precision,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9253,14789,183314,Memory of Cauterizing Shadows,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9254,14790,183225,Memory of Lycara,dungeon,"Mordretha, the Endless Empress",Theater of Pain,1187,2417,f
9255,2411,193710,Spellboon Saber,dungeon,Vexamus,Algeth'ar Academy,1201,2509,f
9256,57,193708,Platinum Star Band,dungeon,Vexamus,Algeth'ar Academy,1201,2509,f
9257,14793,193709,Vexamus' Expulsion Rod,dungeon,Vexamus,Algeth'ar Academy,1201,2509,f
9258,14794,193711,Spellbane Cutlass,dungeon,Vexamus,Algeth'ar Academy,1201,2509,f
9259,14795,258529,Arcaneclaw Spear,dungeon,Vexamus,Algeth'ar Academy,1201,2509,f
9260,14796,193713,Experimental Safety Gloves,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9261,994,193715,Boots of Explosive Growth,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9262,14798,193716,Algeth'ar Hedgecleaver,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9263,638,193712,Potion-Stained Cloak,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9264,226,193717,Mystakria's Harvester,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9265,142,193714,Frenzyroot Cuffs,dungeon,Overgrown Ancient,Algeth'ar Academy,1201,2512,f
9266,14802,193720,Bronze Challenger's Robe,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9267,3782,193718,Emerald Coach's Whistle,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9268,14804,193723,Obsidian Goaltending Spire,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9269,14805,193721,Ruby Contestant's Gloves,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9270,1059,193722,Azure Belt of Competition,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9271,14807,193719,Dragon Games Equipment,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9272,14808,258531,Crawth's Scaleguard,dungeon,Crawth,Algeth'ar Academy,1201,2495,f
9273,14809,198059,Titan Training Matrix IV,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9274,14810,198056,Titan Training Matrix II,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9275,14811,198058,Titan Training Matrix III,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9276,59,193701,Algeth'ar Puzzle Box,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9277,319,193707,Final Grade,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9278,14814,193703,Organized Pontificator's Mask,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9279,14815,193704,Scaled Commencement Spaulders,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9280,14816,193705,Breastplate of Proven Knowledge,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9281,14817,193706,Venerated Professor's Greaves,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9282,14818,260359,Valdrakken Bookcase,dungeon,Echo of Doragosa,Algeth'ar Academy,1201,2514,f
9283,14819,193671,Bloodied Wedding Ring,dungeon,Hackclaw's War-Band,Brackenhide Hollow,1196,2471,f
9284,14820,193672,Frenzying Signoll Flare,dungeon,Hackclaw's War-Band,Brackenhide Hollow,1196,2471,f
9285,14821,193674,Ancestral Stoneshaper,dungeon,Hackclaw's War-Band,Brackenhide Hollow,1196,2471,f
9286,14822,193673,Ravenous Pursuer's Footwraps,dungeon,Hackclaw's War-Band,Brackenhide Hollow,1196,2471,f
9287,14823,193675,Poached Kalu'ak Spear,dungeon,Hackclaw's War-Band,Brackenhide Hollow,1196,2471,f
9288,14824,193652,Treemouth's Festering Splinter,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9289,14825,193656,Swollen Bark Clasp,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9290,14826,193653,Mask of Imperishable Leaves,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9291,14827,193654,Ancient Rotwalkers,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9292,14828,193655,Rooted Shoulders of Putrefaction,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9293,14829,193658,Bough of Deterioration,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9294,14830,193657,Binders of the Moldering,dungeon,Treemouth,Brackenhide Hollow,1196,2473,f
9295,14831,193793,Ferocious Hyena Hidebinders,dungeon,Gutshot,Brackenhide Hollow,1196,2472,f
9296,14832,193670,Gutshot's Trophy Hunter,dungeon,Gutshot,Brackenhide Hollow,1196,2472,f
9297,14833,193669,Trapmaster's Utility Belt,dungeon,Gutshot,Brackenhide Hollow,1196,2472,f
9298,14834,193667,Boastful Stalker's Epaulets,dungeon,Gutshot,Brackenhide Hollow,1196,2472,f
9299,14835,193666,Tuskarr Bone Necklace,dungeon,Gutshot,Brackenhide Hollow,1196,2472,f
9300,14809,198059,Titan Training Matrix IV,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9301,14810,198056,Titan Training Matrix II,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9302,14811,198058,Titan Training Matrix III,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9303,14839,193661,Blightweaver's Clutches,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9304,14840,193664,Rot-Carved Totemic Shank,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9305,14841,193665,Decatriarch's Bone Pestle,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9306,14842,193662,Tassets of Densified Ooze,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9307,14843,193663,Decay Mother's Wrathful Gaze,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9308,14844,193660,Idol of Pure Decay,dungeon,Decatriarch Wratheye,Brackenhide Hollow,1196,2474,f
9309,14845,193743,Irideus Fragment,dungeon,Watcher Irideus,Halls of Infusion,1204,2504,f
9310,14846,193745,Rod of Perfect Order,dungeon,Watcher Irideus,Halls of Infusion,1204,2504,f
9311,14847,193744,Watcher's Clasp of Purpose,dungeon,Watcher Irideus,Halls of Infusion,1204,2504,f
9312,14848,193747,Titan-Forged Blaster,dungeon,Watcher Irideus,Halls of Infusion,1204,2504,f
9313,14849,193746,Gauntlets of Incalculable Power,dungeon,Watcher Irideus,Halls of Infusion,1204,2504,f
9314,14850,193760,Ravenous Omnivore's Girdle,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9315,14851,193725,Ancient Hornswog Spaulders,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9316,14852,193729,Tongue Hacker,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9317,14853,193730,Croaking Dagger,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9318,14854,193724,Lily-Laced Bracelets,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9319,14855,193770,Swoglet Stompers,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9320,14856,193726,Amphibian's Bellowing Crown,dungeon,Gulping Goliath,Halls of Infusion,1204,2507,f
9321,14857,193731,Circle of Ascended Frost,dungeon,Khajin the Unyielding,Halls of Infusion,1204,2510,f
9322,14858,193733,Khajin's Hailstone Footwraps,dungeon,Khajin the Unyielding,Halls of Infusion,1204,2510,f
9323,14859,193735,Earthshaker's Steel Visor,dungeon,Khajin the Unyielding,Halls of Infusion,1204,2510,f
9324,14860,193734,Hauberk of Frozen Fervor,dungeon,Khajin the Unyielding,Halls of Infusion,1204,2510,f
9325,14861,212683,Globe of Jagged Ice,dungeon,Khajin the Unyielding,Halls of Infusion,1204,2510,f
9326,14810,198056,Titan Training Matrix II,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9327,14811,198058,Titan Training Matrix III,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9328,14809,198059,Titan Training Matrix IV,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9329,14865,193738,Robe of Plunging Depths,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9330,14866,193742,Undertow Tideblade,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9331,14867,193739,Treads of Restored Order,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9332,14868,193740,Torrential Downpour Gauntlets,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9333,14869,193741,Mantle of Crushing Waves,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9334,14870,212682,Water's Beating Heart,dungeon,Primal Tsunami,Halls of Infusion,1204,2511,f
9335,14871,193771,Pristine Magma Stompers,dungeon,"Chargath, Bane of Scales",Neltharus,1199,2490,f
9336,14872,193768,Scalebane Signet,dungeon,"Chargath, Bane of Scales",Neltharus,1199,2490,f
9337,14873,193769,Erupting Spear Fragment,dungeon,"Chargath, Bane of Scales",Neltharus,1199,2490,f
9338,14874,193727,Obsidian-Hardened Wraps,dungeon,"Chargath, Bane of Scales",Neltharus,1199,2490,f
9339,14875,193772,Dragonscale Ripper,dungeon,"Chargath, Bane of Scales",Neltharus,1199,2490,f
9340,14876,193785,Forgestorm,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9341,14877,193783,Irontorch Igniter,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9342,14878,193784,Forgemaster's Grips,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9343,14879,193780,Flare-Singed Strap,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9344,14880,193782,Emberguard Harness,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9345,14881,193781,Lavabearer Legwraps,dungeon,Forgemaster Gorek,Neltharus,1199,2489,f
9346,14882,193786,Mutated Magmammoth Scale,dungeon,Magmatusk,Neltharus,1199,2494,f
9347,14883,193787,Mammoth-Trainer's Drape,dungeon,Magmatusk,Neltharus,1199,2494,f
9348,14884,193788,Molten Magma Mantle,dungeon,Magmatusk,Neltharus,1199,2494,f
9349,14885,193790,Searing Tusk Shard,dungeon,Magmatusk,Neltharus,1199,2494,f
9350,14886,193789,Fural's Blazing Faulds,dungeon,Magmatusk,Neltharus,1199,2494,f
9351,14887,193773,Spoils of Neltharus,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9352,14888,193777,Helm of Hardened Gold,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9353,14889,193775,Warlord's Cindermitts,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9354,14890,193776,Dragonkiln Chestguard,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9355,14891,193779,Sargha's Smasher,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9356,14892,193778,Qalashi Defender,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9357,14809,198059,Titan Training Matrix IV,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9358,14810,198056,Titan Training Matrix II,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9359,14811,198058,Titan Training Matrix III,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9360,14896,256354,Qalashi Goulash,dungeon,Warlord Sargha,Neltharus,1199,2501,f
9361,14897,193759,Egg Tender's Leggings,dungeon,Melidrussa Chillworn,Ruby Life Pools,1202,2488,f
9362,14898,193758,Subjugator's Chilling Grips,dungeon,Melidrussa Chillworn,Ruby Life Pools,1202,2488,f
9363,14899,193761,Chillworn's Infusion Staff,dungeon,Melidrussa Chillworn,Ruby Life Pools,1202,2488,f
9364,14900,193757,Ruby Whelp Shell,dungeon,Melidrussa Chillworn,Ruby Life Pools,1202,2488,f
9365,14901,193728,Scaleguard's Stalwart Greatboots,dungeon,Melidrussa Chillworn,Ruby Life Pools,1202,2488,f
9366,14902,193762,Blazebinder's Hoof,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9367,14903,193765,Blazebound Lieutenant's Helm,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9368,14904,193767,Havoc Crusher,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9369,14905,193763,Fireproof Drape,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9370,14906,193764,Invader's Firestorm Chestguard,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9371,14907,193766,Kokia's Burnout Rod,dungeon,Kokia Blazehoof,Ruby Life Pools,1202,2485,f
9372,14908,193756,Skyferno Rondel,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9373,14909,193752,Galerattle Gauntlets,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9374,14910,193691,Sky Saddle Cord,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9375,14911,193750,Wind Soarer's Breeches,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9376,14912,193754,Drake Rider's Stecktarge,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9377,14913,193755,Backdraft Cleaver,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9378,14914,193751,Crown of Roaring Storms,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9379,14915,193748,Kyrakka's Searing Embers,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9380,14809,198059,Titan Training Matrix IV,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9381,14811,198058,Titan Training Matrix III,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9382,14810,198056,Titan Training Matrix II,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9383,14919,193753,Breastplate of Soaring Terror,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9384,14920,256428,Valdrakken Hanging Lamp,dungeon,Kyrakka and Erkhart Stormvein,Ruby Life Pools,1202,2503,f
9385,14921,193633,Unstable Arcane Loop,dungeon,Leymor,The Azure Vault,1203,2492,f
9386,14922,193634,Burgeoning Seed,dungeon,Leymor,The Azure Vault,1203,2492,f
9387,14923,193638,Ley-Line Tracer,dungeon,Leymor,The Azure Vault,1203,2492,f
9388,14924,193635,Infused Elemental Bands,dungeon,Leymor,The Azure Vault,1203,2492,f
9389,14925,193636,Cinch of Forgotten Duty,dungeon,Leymor,The Azure Vault,1203,2492,f
9390,14926,193637,Spaulders of Wild Growth,dungeon,Leymor,The Azure Vault,1203,2492,f
9391,14927,193629,Cloak of Lost Devotion,dungeon,Azureblade,The Azure Vault,1203,2505,f
9392,14928,193630,Twenty-Two-League Striders,dungeon,Azureblade,The Azure Vault,1203,2505,f
9393,14929,193631,Horizon Splitter,dungeon,Azureblade,The Azure Vault,1203,2505,f
9394,14930,193632,"Tz'onna, Fear-Striker",dungeon,Azureblade,The Azure Vault,1203,2505,f
9395,14931,212685,Tome of Unstable Power,dungeon,Azureblade,The Azure Vault,1203,2505,f
9396,14932,193650,Illusion Breaker's Waistguard,dungeon,Telash Greywing,The Azure Vault,1203,2483,f
9397,14933,193649,Mirage Bindings,dungeon,Telash Greywing,The Azure Vault,1203,2483,f
9398,14934,193647,Custodian's Medallion of Delusion,dungeon,Telash Greywing,The Azure Vault,1203,2483,f
9399,14935,193648,Azureblade's Work Gloves,dungeon,Telash Greywing,The Azure Vault,1203,2483,f
9400,14936,193651,Golden-Winged Rod,dungeon,Telash Greywing,The Azure Vault,1203,2483,f
9401,14809,198059,Titan Training Matrix IV,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9402,14811,198058,Titan Training Matrix III,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9403,14810,198056,Titan Training Matrix II,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9404,14940,193646,Refraction's Edge,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9405,14941,193642,Mantle of Yearned Freedom,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9406,14942,193643,Stasis-Freed Leggings,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9407,14943,193645,Crystalized Bulwark,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9408,14944,193641,Headwrap of the Abandoned,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9409,14945,193644,Cuirass of Irreparable Madness,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9410,14946,212684,Umbrelskul's Fractured Heart,dungeon,Umbrelskul,The Azure Vault,1203,2508,f
9411,14947,193693,Shikaar Ranger Bracers,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9412,14948,193690,Drake Hunter Shoulderpads,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9413,14949,193694,Drake Hunter's Greaves,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9414,14950,193695,Quarryslayer Glaive,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9415,14951,193692,Stoneroot Headdress,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9416,14952,212757,Granyth's Enduring Scale,dungeon,Granyth,The Nokhud Offensive,1198,2498,f
9417,14953,193697,Bottle of Spiraling Winds,dungeon,The Raging Tempest,The Nokhud Offensive,1198,2497,f
9418,14954,193699,Staff of Violent Storms,dungeon,The Raging Tempest,The Nokhud Offensive,1198,2497,f
9419,14955,193696,Thunderous Downburst Ring,dungeon,The Raging Tempest,The Nokhud Offensive,1198,2497,f
9420,14956,193698,Thrashing Wind Vambraces,dungeon,The Raging Tempest,The Nokhud Offensive,1198,2497,f
9421,14957,193700,Strike Twice,dungeon,The Raging Tempest,The Nokhud Offensive,1198,2497,f
9422,14958,193677,Furious Ragefeather,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9423,14959,193681,Bow of the First Khanam,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9424,14960,193676,Ukhel Ancestry Beads,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9425,14961,193679,Idol of Trampling Hooves,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9426,14962,193678,Miniature Singing Stone,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9427,14963,193680,Tunic of the Eternal Hunt,dungeon,Teera and Maruuk,The Nokhud Offensive,1198,2478,f
9428,14809,198059,Titan Training Matrix IV,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9429,14810,198056,Titan Training Matrix II,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9430,14811,198058,Titan Training Matrix III,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9431,14967,193685,Lightning-Charged Striders,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9432,14968,193684,Legguards of Adamant Rule,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9433,14969,193686,Nokhud Traditionalist's Pauldrons,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9434,14970,193688,Stormslash,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9435,14971,193683,Blessed Ohn'ir Robes,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9436,14972,193687,Koroleth's Crackling Dagger,dungeon,Balakar Khan,The Nokhud Offensive,1198,2477,f
9437,14973,193817,Treads of the Swift,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9438,14974,193819,Old Seafarer's Headpiece,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9439,14975,193815,Homeland Raid Horn,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9440,14976,193816,Lost Hero's Waist Wrap,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9441,14977,193812,Fierce Boreal Armguards,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9442,14978,193820,Stout Shield,dungeon,The Lost Dwarves,Uldaman: Legacy of Tyr,1197,2475,f
9443,14979,193813,Excavated Earthen Wristslabs,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9444,14980,193668,Troggskin Waistband,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9445,14981,193810,Miner's Sturdy Trousers,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9446,14982,193818,Rock Shovelers,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9447,14983,193809,Bromach's Disentombed Locket,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9448,14984,193814,Unearthed Trogglodicer,dungeon,Bromach,Uldaman: Legacy of Tyr,1197,2487,f
9449,14985,193806,Ancient Crosswrapped Sandals,dungeon,Sentinel Talondras,Uldaman: Legacy of Tyr,1197,2484,f
9450,14986,193807,Shoulders of Animated Stone,dungeon,Sentinel Talondras,Uldaman: Legacy of Tyr,1197,2484,f
9451,14987,193808,Sentinel's Battle Lance,dungeon,Sentinel Talondras,Uldaman: Legacy of Tyr,1197,2484,f
9452,14988,193804,Eternal Sentry's Ring,dungeon,Sentinel Talondras,Uldaman: Legacy of Tyr,1197,2484,f
9453,14989,212756,Inexorable Resonator,dungeon,Sentinel Talondras,Uldaman: Legacy of Tyr,1197,2484,f
9454,14990,193792,Animated Shackles,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9455,14991,193795,Keeper's Iron Grips,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9456,14992,193811,Annora's Punctured Leggings,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9457,14993,193794,Gatekeeper's Girdle,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9458,14994,193796,Vault Piercer,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9459,14995,193797,Bouldersplitter,dungeon,Emberon,Uldaman: Legacy of Tyr,1197,2476,f
9460,14810,198056,Titan Training Matrix II,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9461,14811,198058,Titan Training Matrix III,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9462,14809,198059,Titan Training Matrix IV,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9463,14999,193800,Vision of Foreshadowed Ends,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9464,15000,193802,Pauldrons of Immutable Truth,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9465,15001,193801,Fatebound Chainmail,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9466,15002,193799,Crazed Traveler's Legwraps,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9467,15003,193803,Infinite Dragonspire,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9468,15004,193791,Time-Breaching Talon,dungeon,Chrono-Lord Deios,Uldaman: Legacy of Tyr,1197,2479,f
9469,15005,207828,Bronze Defender's Vesture,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9470,15006,207838,Vigorous Sandstompers,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9471,15007,207991,Double Time,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9472,15008,207995,Chronikar's Ceremonial Saber,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9473,15009,207819,Timeways Intruder's Greaves,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9474,15010,207923,Zealous Commander's Cuffs,dungeon,Chronikar,Dawn of the Infinite,1209,2521,f
9475,15011,207996,Nick of Time,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9476,15012,207999,Conflux Caller's Baton,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9477,15013,207851,Timeway Sojourner's Bracelet,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9478,15014,207858,Unwinding Eon Girdle,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9479,15015,207903,Fading Chronogrips,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9480,15016,207898,Mobius Strap,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9481,15017,207566,Accelerating Sandglass,dungeon,Manifested Timeways,Dawn of the Infinite,1209,2528,f
9482,15018,207836,Ahnzon's Corroded Carapace,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9483,15019,207817,Imbued Frostweave Slippers,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9484,15020,207912,Loszkeleth's Blighted Skullhelm,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9485,15021,207983,Ancestor's Necromantic Focus,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9486,15022,207992,Fallen Drake's Bonesplitter,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9487,15023,207921,Dazhak's Desiccated Wingbones,dungeon,Blight of Galakrond,Dawn of the Infinite,1209,2535,f
9488,15024,207911,Stonecracker Knuckles,dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9489,15025,207820,Galakrond's Voracious Hide,dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9490,15026,207920,Incarnate's Perceptive Casque,dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9491,15027,207528,Prophetic Stonescales,dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9492,15028,208321,"Iridal, the Earth's Master",dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9493,15029,207897,Mantle of Meticulous Plans,dungeon,Iridikron the Stonescaled,Dawn of the Infinite,1209,2537,f
9494,15030,207552,Echoing Tyrstone,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9495,15031,207927,Crown of the Infinite Lord,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9496,15032,207876,Temple Acolyte's Uniform,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9497,15033,207873,Titanic Shouldersparks,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9498,15034,207950,Marbled Oathstone Greatboots,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9499,15035,208391,The Infinite Hand,dungeon,"Tyr, the Infinite Keeper",Dawn of the Infinite,1209,2526,f
9500,15036,207862,Familiar's Frayed Gloves,dungeon,Morchie,Dawn of the Infinite,1209,2536,f
